gene,sgrna,u_mean
,AGBL1||58631,1.5511009406786023
,AGBL1||58632,1.5069584590223402
,AGPAT4||44491,1.580475572472554
,AGPAT4||44492,1.5567735939560585
,AGPAT4||44493,1.5576067347200855
,AGPAT4||44494,1.5960844825627825
,AKAP12||25313,1.5912796846211543
,AKAP12||25314,1.580685765072536
,AKAP12||25315,1.5935770037086596
,AKAP12||25316,1.5853403464628166
,ALS2CL||66929,1.5882727439469675
,ALS2CL||66930,1.5719441377890864
,ALS2CL||66931,1.554374238591247
,ALS2CL||66932,1.574656519852478
,AMIGO2||69901,1.5636421727937597
,AMIGO2||69902,1.5519050178923564
,AMIGO2||69903,1.5908489085638884
,AMIGO2||69904,1.5749315301807822
,ANKEF1||47155,1.5694651976318497
,ANKEF1||47156,1.5632508031837373
,ANKEF1||47157,1.5616239658845439
,ANKEF1||47158,1.5447396701578364
,ANKRD33||69321,1.5791786980872782
,ANKRD33||69322,1.579710623831333
,ANKRD33||69323,1.5848051681775512
,ANKRD33||69324,1.5702599774452803
,AP2A1||449,1.533760769988678
,AP2A1||450,1.5446909360062429
,AP2A1||451,1.6009410821178864
,AP2A1||452,1.579126718975919
,AP2B1||461,1.5511244963624617
,AP2B1||462,1.5726967326806138
,AP2B1||463,1.535101453446974
,AP2B1||464,1.5852168513907945
,APIP||37703,1.587351819114944
,APIP||37704,1.566275917006749
,APIP||37705,1.5673086817453041
,APIP||37706,1.5701104792821812
,APOA1BP||59485,1.5667063036161357
,APOA1BP||59486,1.5521197658095351
,APOA1BP||59487,1.5760748418356685
,APOA1BP||59488,1.5765930186659132
,APOBEC4||72637,1.6060586476473808
,APOBEC4||72638,1.5938014736118582
,APOBEC4||72639,1.5559769825517165
,APOBEC4||72640,1.5877994776457667
,APOPT1||53519,1.5808029121466662
,APOPT1||53520,1.6165840114550074
,APOPT1||53521,1.5842821370059115
,APOPT1||53522,1.567923320096808
,ARHGAP26||31703,1.558391060890665
,ARHGAP26||31704,1.5814246072400018
,ARHGAP26||31705,1.5874019642695434
,ARHGAP26||31706,1.556148097617101
,ARHGAP42||61229,1.6175710327633988
,ARHGAP42||61230,1.5507019142581802
,ARHGAP42||61231,1.5593913316634855
,ARHGAP42||61232,1.607465449196692
,ARHGEF15||31159,1.585062261444689
,ARHGEF15||31160,1.595381808482453
,ARHGEF15||31161,1.5578911420802677
,ARHGEF15||31162,1.597932629974793
,ARRB2||1189,1.580906524842661
,ARRB2||1190,1.6127062506550667
,ARRB2||1191,1.6045942954333858
,ARRB2||1192,1.5610124653699262
,ASAH2B||74286,1.5474069350087054
,ASAH2B||74287,1.5076906232872296
,ASAH2B||74288,1.5680988314200606
,ASAH2B||74289,1.5831808073555542
,ASCC2||53027,1.5745477267814838
,ASCC2||53028,1.5691574721990351
,ASCC2||53029,1.545747141779744
,ASCC2||53030,1.559521338618561
,ASIC1||129,1.5529552354210578
,ASIC1||130,1.5770809405697217
,ASIC1||131,1.5882187667087921
,ASIC1||132,1.5934061677746938
,ASS1||1281,1.5903177051680515
,ASS1||1282,1.6102880480436697
,ASS1||1283,1.571226546770213
,ASS1||1284,1.5842059843947491
,ATF6||31251,1.6104616273869683
,ATF6||31252,1.5824780367082187
,ATF6||31253,1.5765721016554417
,ATF6||31254,1.6159360840772126
,ATP2B2||1381,1.5737026000217842
,ATP2B2||1382,1.5597779658859774
,ATP2B2||1383,1.564550319495024
,ATP2B2||1384,1.5678451255345123
,ATP6V0C||1461,1.5621566997343712
,ATP6V0C||1462,1.5871288659280471
,ATP6V0C||1463,1.5949347701140428
,ATP6V0C||1464,1.5556523583335964
,B2M||1549,1.5662980428115638
,B2M||1550,1.5925014176979049
,B2M||1551,1.586436672919643
,B2M||1552,1.600574653687562
,B9D1||35519,1.5937765202260181
,B9D1||35520,1.5872685706841394
,B9D1||35521,1.568630521308785
,B9D1||35522,1.56307714777513
,BCHE||1617,1.5914489376633254
,BCHE||1618,1.5291409983024689
,BCHE||1619,1.570492255536371
,BCHE||1620,1.5349588569890713
,BCL2L11||26749,1.6114985938450648
,BCL2L11||26750,1.5857209250852968
,BCL2L11||26751,1.6003416897038376
,BCL2L11||26752,1.5715044939656322
,BCL2L1||1641,1.5466213530524795
,BCL2L1||1642,1.5688071647278827
,BCL2L1||1643,1.5663254560302187
,BCL2L1||1644,1.5861276350121203
,BECN2||73213,1.5701332299467081
,BECN2||73214,1.5672214077547932
,BECN2||73215,1.5991457601997165
,BECN2||73216,1.5769159350904907
,BEST4||67061,1.5765219404829727
,BEST4||67062,1.5776044859927418
,BEST4||67063,1.597484684505999
,BEST4||67064,1.551759338159865
,BHLHA9||74498,1.5619317132700488
,BHLHA9||74499,1.5613471312345415
,BHLHA9||74500,1.563913197505568
,BHLHA9||74501,1.4450123339110903
,BIRC7||49239,1.5792966339003052
,BIRC7||49240,1.5643728453200962
,BIRC7||49241,1.584531204326449
,BIRC7||49242,1.5711522571095151
,BRD7||36531,1.5862995609909245
,BRD7||36532,1.56439758472038
,BRD7||36533,1.5970886176885806
,BRD7||36534,1.5907518193354404
,BSPH1||75352,1.5117131930070564
,BSPH1||75353,1.5859000162541088
,BSPH1||75354,1.5767242674507007
,BSPH1||75355,1.5459353163830019
,BTBD19||62185,1.5615416385270167
,BTBD19||62186,1.5720899112645914
,BTBD19||62187,1.5941562449167812
,BTBD19||62188,1.606779944339871
,C11orf30||44667,1.557544720329099
,C11orf30||44668,1.5910866848079719
,C11orf30||44669,1.5526933888507073
,C11orf30||44670,1.5574460409035038
,C11orf73||38887,1.6010352090869602
,C11orf73||38888,1.5924737889109974
,C11orf73||38889,1.5737564964525597
,C11orf73||38890,1.5629102030655362
,C11orf74||58185,1.5660297883551737
,C11orf74||58186,1.561174171451861
,C11orf74||58187,1.5835159023076462
,C11orf74||58188,1.5778701030476838
,C15orf59||70937,1.5988237811978976
,C15orf59||70938,1.601636340714825
,C15orf59||70939,1.590429836133765
,C15orf59||70940,1.5793313437193768
,C17orf105||67609,1.5794264448710917
,C17orf105||67610,1.5744217409843126
,C17orf105||67611,1.5621242356225062
,C17orf105||67612,1.5406530228885733
,C19orf81||69453,1.5962000216765586
,C19orf81||69454,1.5801658675703945
,C19orf81||69455,1.5767156535257945
,C19orf81||69456,1.5878769239260035
,C1QTNF9B-AS1||73514,1.570591234172209
,C1QTNF9B-AS1||73515,1.5682673938851357
,C1QTNF9B-AS1||73516,1.5819217339567684
,C1QTNF9B-AS1||73517,1.5556587731955382
,C1orf204||67957,1.565239565922993
,C1orf204||67958,1.4128350603096504
,C1orf204||67959,1.617058097364784
,C1orf204||67960,1.599296643943623
,C20orf85||59573,1.5907000278769612
,C20orf85||59574,1.5888178685777563
,C20orf85||59575,1.5853168947285134
,C20orf85||59576,1.564165951138165
,C22orf29||49615,1.5772670820729613
,C22orf29||49616,1.5795114704546833
,C22orf29||49617,1.551289089191427
,C22orf29||49618,1.54786077787655
,C3orf67||64765,1.5596625696527049
,C3orf67||64766,1.544450239029617
,C3orf67||64767,1.5790504122350264
,C3orf67||64768,1.6120305559900767
,C4orf27||41171,1.5852222803395442
,C4orf27||41172,1.5500203545930373
,C4orf27||41173,1.579929281971035
,C4orf27||41174,1.5693851015020392
,C5orf38||62797,1.5750846903237963
,C5orf38||62798,1.5760105957296668
,C5orf38||62799,1.5912980611837158
,C5orf38||62800,1.5389609915040567
,C6orf226||73057,1.5758179150511997
,C6orf226||73058,1.5685264596089055
,C6orf226||73059,1.573279709213457
,C6orf226||73060,1.560702007856028
,C7orf55-LUC7L2||76282,1.5905265912204571
,C7orf55-LUC7L2||76283,1.5770845400946476
,C7orf55-LUC7L2||76284,1.5606898757643373
,C7orf55-LUC7L2||76285,1.556258756018785
,C8orf82||72793,1.573149029121737
,C8orf82||72794,1.5801250974140972
,C8orf82||72795,1.5687192709453723
,C8orf82||72796,1.5091116134799563
,C9orf131||60609,1.561061705699258
,C9orf131||60610,1.5946928779013088
,C9orf131||60611,1.5905178060956222
,C9orf131||60612,1.5833578290248682
,C9orf41||60561,1.5799459989590112
,C9orf41||60562,1.5809517780847127
,C9orf41||60563,1.5947185175875132
,C9orf41||60564,1.5713031372579511
,CADM4||64573,1.6016487192723998
,CADM4||64574,1.5358980882425355
,CADM4||64575,1.5964315715461457
,CADM4||64576,1.593058885654254
,CAMK2G||2265,1.623811293019879
,CAMK2G||2266,1.5650852842461835
,CAMK2G||2267,1.5831267119592976
,CAMK2G||2268,1.5499269282644368
,CARD17||72857,1.5930182765605938
,CARD17||72858,1.580094418348603
,CARD17||72859,1.5497058498493042
,CARD17||72860,1.61336250391546
,CCDC102A||56385,1.5920717479585869
,CCDC102A||56386,1.5622846813025906
,CCDC102A||56387,1.596985598603683
,CCDC102A||56388,1.5648718476517882
,CCDC103||71009,1.5529013203031827
,CCDC103||71010,1.5808015771068653
,CCDC103||71011,1.5759120604503833
,CCDC103||71012,1.5515439091785566
,CCDC120||55283,1.5950393427382674
,CCDC120||55284,1.5916686661107706
,CCDC120||55285,1.5738259677702653
,CCDC120||55286,1.590776565370382
,CDKL1||23065,1.572555255706915
,CDKL1||23066,1.5060349513062572
,CDKL1||23067,1.5905407810319685
,CDKL1||23068,1.5576372477940001
,CDKN2D||2949,1.5614781595819462
,CDKN2D||2950,1.5780634671725002
,CDKN2D||2951,1.569958541702679
,CDKN2D||2952,1.6035716807294078
,CECR5||36143,1.5688362683178525
,CECR5||36144,1.5654093241018765
,CECR5||36145,1.5911052339588472
,CECR5||36146,1.5587742337346038
,CENPM||48723,1.5173402271919092
,CENPM||48724,1.5757792299522584
,CENPM||48725,1.5405348443823537
,CENPM||48726,1.5239281798871518
,CETN2||3053,1.604371603948873
,CETN2||3054,1.588691045031917
,CETN2||3055,1.5855594483600266
,CETN2||3056,1.5510995713060958
,CFAP43||50935,1.5859234373811861
,CFAP43||50936,1.5706473750712922
,CFAP43||50937,1.5835790212357301
,CFAP43||50938,1.5567670414349892
,CFC1||43827,1.574642611724519
,CFC1||43828,1.5807533394184794
,CFC1||43829,1.5676750488950384
,CFC1||43830,1.5800168312974845
,CFL1||3065,1.5499866210861286
,CFL1||3066,1.5618792865891684
,CFL1||3067,1.6321283148380181
,CFL1||3068,1.4642695865869135
,CHCHD10||72301,1.5859696654456552
,CHCHD10||72302,1.541943991609635
,CHCHD10||72303,1.5543447484330828
,CHCHD10||72304,1.579836444612334
,CHML||3181,1.5805217195972687
,CHML||3182,1.5936741257148712
,CHML||3183,1.5107651485645957
,CHML||3184,1.5637308260226601
,CHP2||47159,1.5814060324467185
,CHP2||47160,1.5971529224780905
,CHP2||47161,1.5677181560223963
,CHP2||47162,1.5647506591999882
,CHST15||38595,1.5858617336267764
,CHST15||38596,1.5892047339799709
,CHST15||38597,1.5852648114773298
,CHST15||38598,1.577406865119796
,CKAP4||29711,1.5779147430809648
,CKAP4||29712,1.5754219419704922
,CKAP4||29713,1.5681002337327674
,CKAP4||29714,1.5731684036325364
,CKLF-CMTM1||76126,1.5678831733571281
,CKLF-CMTM1||76127,1.6128893498003543
,CKLF-CMTM1||76128,1.5542474006463958
,CKLF-CMTM1||76129,1.5842411967791277
,CLDN11||13137,1.5814479852592283
,CLDN11||13138,1.6081505917429293
,CLDN11||13139,1.5812645298611177
,CLDN11||13140,1.57607315388534
,CLEC17A||71037,1.5960976056251117
,CLEC17A||71038,1.5874463687492382
,CLEC17A||71039,1.5768924248553038
,CLEC17A||71040,1.5547328746437454
,CLMP||50063,1.5657161532949753
,CLMP||50064,1.6009612486340639
,CLMP||50065,1.5869654340206343
,CLMP||50066,1.5881752017331603
,CLUL1||35567,1.561669161516641
,CLUL1||35568,1.5585413082843258
,CLUL1||35569,1.5792141511371522
,CLUL1||35570,1.5460274283064366
,CNTN4||62653,1.5992650348059545
,CNTN4||62654,1.5778819831377373
,CNTN4||62655,1.5669531015354117
,CNTN4||62656,1.6005227935749633
,COL4A5||3577,1.589864326551535
,COL4A5||3578,1.549107637245194
,COL4A5||3579,1.6005431908460388
,COL4A5||3580,1.5452185638735798
,COL9A2||3621,1.5681456558139484
,COL9A2||3622,1.591623174058667
,COL9A2||3623,1.570505871185314
,COL9A2||3624,1.605883753046198
,CREB5||25297,1.5627043719280225
,CREB5||25298,1.5986185070124652
,CREB5||25299,1.5699618756030154
,CREB5||25300,1.5528510084900913
,CRTC1||32615,1.6090497810035682
,CRTC1||32616,1.5931987676972517
,CRTC1||32617,1.6200055966422051
,CRTC1||32618,1.5473584047317004
,CRTC3||48051,1.5385695137224473
,CRTC3||48052,1.538127000609565
,CRTC3||48053,1.558131777247951
,CRTC3||48054,1.5454651071901975
,CRYAB||3941,1.5822098495564902
,CRYAB||3942,1.5306436789058824
,CRYAB||3943,1.5480926622504196
,CRYAB||3944,1.5813626180237308
,CSAG1||63189,1.6197211677933148
,CSAG1||63190,1.5873348827386082
,CSAG1||63191,1.5614950016381215
,CSAG1||63192,1.5681416790644196
,CS||3997,1.5772888673529182
,CS||3998,1.5459704567238985
,CS||3999,1.5965197545652239
,CS||4000,1.6051601104343083
,CT45A9||76406,1.5533356251712085
,CT45A9||76407,1.5752720081886755
,CT45A9||76408,1.5717334701024113
,CT45A9||76409,1.5637311085964887
,CTCF||28847,1.577557888041956
,CTCF||28848,1.566414087999517
,CTCF||28849,1.5979425843684945
,CTCF||28850,1.5593130285346513
,CX3CL1||17057,1.6309574291663336
,CX3CL1||17058,1.6212419779191374
,CX3CL1||17059,1.618743558862731
,CX3CL1||17060,1.6110648877053277
,CYHR1||37283,1.5988935386581986
,CYHR1||37284,1.60028622906703
,CYHR1||37285,1.5935948893347716
,CYHR1||37286,1.58284075312554
,CYP7B1||24781,1.5750798828046275
,CYP7B1||24782,1.5705911364013716
,CYP7B1||24783,1.553183095210887
,CYP7B1||24784,1.5653797145213835
,D2HGDH||74626,1.594094985712259
,D2HGDH||74627,1.5789761749865987
,D2HGDH||74628,1.566041872120548
,D2HGDH||74629,1.5762090472924393
,DAZ4||45087,1.5888288546903877
,DAZ4||45088,1.5921260051366666
,DAZ4||45089,1.57916248063079
,DAZ4||45090,1.588801259236388
,DCHS1||22533,1.566518606680051
,DCHS1||22534,1.5743197514159526
,DCHS1||22535,1.5713333498886515
,DCHS1||22536,1.5740765828036494
,DDX41||38735,1.563367208078644
,DDX41||38736,1.5950749462946168
,DDX41||38737,1.5777283649479092
,DDX41||38738,1.5365640975727521
,DEFB107A||66125,1.5775482411008637
,DEFB107A||66126,1.568374618771977
,DEFB107A||66127,1.6134713743696534
,DEFB107A||66128,1.5625586696387854
,DGCR14||21425,1.5710878200117857
,DGCR14||21426,1.6114613145070436
,DGCR14||21427,1.499784346217642
,DGCR14||21428,1.549165766278909
,DHRS11||49023,1.5826573971703985
,DHRS11||49024,1.5795978283423213
,DHRS11||49025,1.5922684338267752
,DHRS11||49026,1.5722364341001538
,DHX29||40099,1.6107622551949896
,DHX29||40100,1.5807563571299894
,DHX29||40101,1.5702966363965616
,DHX29||40102,1.5711991460559265
,DLL3||28907,1.5700050961753118
,DLL3||28908,1.5651641167212036
,DLL3||28909,1.6136689422986894
,DLL3||28910,1.6086179900104594
,DMPK||4865,1.5793997687885166
,DMPK||4866,1.5632702992497165
,DMPK||4867,1.5809703499031436
,DMPK||4868,1.5213763861871283
,DNAAF2||41799,1.5372196238475433
,DNAAF2||41800,1.564001222060117
,DNAAF2||41801,1.5513820610070475
,DNAAF2||41802,1.5874342353759963
,DNAJC18||64973,1.5745370526130888
,DNAJC18||64974,1.565256623467989
,DNAJC18||64975,1.604375444635553
,DNAJC18||64976,1.563817012813401
,DNAJC6||26113,1.5426200298987216
,DNAJC6||26114,1.5716969915732724
,DNAJC6||26115,1.578922896398155
,DNAJC6||26116,1.5561142675927504
,DOCK7||54923,1.561514484240075
,DOCK7||54924,1.6025750081477546
,DOCK7||54925,1.5932598813190895
,DOCK7||54926,1.5801470833996232
,DPP8||40863,1.5980954584386289
,DPP8||40864,1.5767959710107704
,DPP8||40865,1.562144278321086
,DPP8||40866,1.5905031060576393
,DUT||5177,1.5534783362847566
,DUT||5178,1.6122169054212436
,DUT||5179,1.53252999245842
,DUT||5180,1.5648682426152662
,EBF4||45959,1.5865126063005006
,EBF4||45960,1.6006838127976895
,EBF4||45961,1.5573607427700427
,EBF4||45962,1.58869801921343
,EBI3||27161,1.5900262767203712
,EBI3||27162,1.5580104166506163
,EBI3||27163,1.581845003974872
,EBI3||27164,1.571541859967629
,EDARADD||59465,1.6011208052133836
,EDARADD||59466,1.629472428407566
,EDARADD||59467,1.5554611126198055
,EDARADD||59468,1.576119086816098
,EDNRB||5293,1.562318275265962
,EDNRB||5294,1.584594448525117
,EDNRB||5295,1.595063138080522
,EDNRB||5296,1.6043813479506068
,EFCAB13||58885,1.5900740461766405
,EFCAB13||58886,1.5410983050412406
,EFCAB13||58887,1.5784635882494422
,EFCAB13||58888,1.5582790442538257
,EFNB2||5357,1.5804583231854303
,EFNB2||5358,1.565840846657835
,EFNB2||5359,1.5832902239116156
,EFNB2||5360,1.5715924310335296
,EIF4EBP2||5453,1.5844769994690067
,EIF4EBP2||5454,1.5885617801597884
,EIF4EBP2||5455,1.5635965702992254
,EIF4EBP2||5456,1.5690049335704135
,ELAC1||42595,1.5840828932271473
,ELAC1||42596,1.5696936138118867
,ELAC1||42597,1.582864162896634
,ELAC1||42598,1.5894686610467528
,ELK4||5529,1.5522396328967638
,ELK4||5530,1.5449605454920352
,ELK4||5531,1.5542589088330048
,ELK4||5532,1.5791586598261653
,EN2||5577,1.5983910760289644
,EN2||5578,1.5608411039724501
,EN2||5579,1.5523419804665548
,EN2||5580,1.5827025900785947
,ENPP6||60137,1.5585881025250528
,ENPP6||60138,1.531760140811472
,ENPP6||60139,1.583640721397468
,ENPP6||60140,1.5940298311634835
,ENTPD6||2685,1.582325943797129
,ENTPD6||2686,1.5645756558269317
,ENTPD6||2687,1.6149052259806111
,ENTPD6||2688,1.6007265694830324
,EOMES||21585,1.531707335810355
,EOMES||21586,1.5942784253315723
,EOMES||21587,1.5498140590771718
,EOMES||21588,1.545990359610824
,ERCC8||3305,1.5609707423959562
,ERCC8||3306,1.5720051265294182
,ERCC8||3307,1.5620217479836698
,ERCC8||3308,1.5287617769522777
,ERI3||48763,1.5844857187771129
,ERI3||48764,1.551294940650453
,ERI3||48765,1.5727412209509286
,ERI3||48766,1.5534098555958575
,ERP44||31639,1.5954695079615537
,ERP44||31640,1.572693229672704
,ERP44||31641,1.563967891038837
,ERP44||31642,1.5658099336216267
,ESD||5797,1.5775702658314206
,ESD||5798,1.5366764877438324
,ESD||5799,1.6106438204457318
,ESD||5800,1.5804384039960568
,ETF1||5821,1.5805949626383686
,ETF1||5822,1.5610564900262767
,ETF1||5823,1.5471365714477938
,ETF1||5824,1.5675847958669171
,ETFDH||5833,1.6084280228131267
,ETFDH||5834,1.5910383891389828
,ETFDH||5835,1.5385101222274207
,ETFDH||5836,1.5637458030425542
,EXOC2||43319,1.5504938044762937
,EXOC2||43320,1.5389186366952983
,EXOC2||43321,1.5961060851399282
,EXOC2||43322,1.5559798303054704
,EYA2||5921,1.5657486764766748
,EYA2||5922,1.5770536882146913
,EYA2||5923,1.5530435548409738
,EYA2||5924,1.5877707058145998
,EYA4||5753,1.578299558277784
,EYA4||5754,1.58685670364559
,EYA4||5755,1.5821282168555102
,EYA4||5756,1.5675378634922672
,FABP3||6009,1.5574914994000582
,FABP3||6010,1.5912909224672935
,FABP3||6011,1.57912414637747
,FABP3||6012,1.5671342134711914
,FAM110B||55435,1.6139721269434673
,FAM110B||55436,1.5769513298758246
,FAM110B||55437,1.5606072520225382
,FAM110B||55438,1.5855699901508198
,FAM120A||32039,1.563370083863614
,FAM120A||32040,1.5647607108962942
,FAM120A||32041,1.573405761110594
,FAM120A||32042,1.5968190595532519
,FAM153B||64977,1.598135109048513
,FAM153B||64978,1.5774830309525754
,FAM153B||64979,1.5731661134809356
,FAM153B||64980,1.5677896922688563
,FAM171B||63825,1.5608250710610505
,FAM171B||63826,1.586635919504861
,FAM171B||63827,1.5429139074153804
,FAM171B||63828,1.5615305883528157
,FAM222B||43175,1.4775927295201443
,FAM222B||43176,1.5872719176940553
,FAM222B||43177,1.58494386889329
,FAM222B||43178,1.5810496779096292
,FAM47A||63205,1.5566270261985913
,FAM47A||63206,1.5602335023081784
,FAM47A||63207,1.601129783008364
,FAM47A||63208,1.5736609352598776
,FAM53B||25585,1.5667436648670927
,FAM53B||25586,1.5888601938352944
,FAM53B||25587,1.5838135209752815
,FAM53B||25588,1.5793902865086527
,FAM57B||52423,1.5711165380638907
,FAM57B||52424,1.5689421891755047
,FAM57B||52425,1.5646504222395474
,FAM57B||52426,1.5592409755354275
,FAM72D||74790,1.568984229588514
,FAM72D||74791,1.6085415923321775
,FAM72D||74792,1.5831654299545816
,FAM72D||74793,1.5523272173388862
,FANCD2OS||57565,1.5714179799809609
,FANCD2OS||57566,1.5990263744663507
,FANCD2OS||57567,1.5689259506533224
,FANCD2OS||57568,1.6296536883128265
,FAU||6101,1.5784900390941916
,FAU||6102,1.4603120156967022
,FAU||6103,1.4141549215990814
,FAU||6104,1.566313263256473
,FCN2||6181,1.573161395000445
,FCN2||6182,1.5725375156682226
,FCN2||6183,1.6088310299273894
,FCN2||6184,1.5689054292833668
,FGD6||43367,1.5916826425759534
,FGD6||43368,1.5989351717700506
,FGD6||43369,1.5775638468716395
,FGD6||43370,1.6076256988557776
,FGFBP3||61161,1.5655986380889328
,FGFBP3||61162,1.5982095048914917
,FGFBP3||61163,1.5722060616492919
,FGFBP3||61164,1.5921011747680318
,FMO4||6497,1.610669551846283
,FMO4||6498,1.5564108716754352
,FMO4||6499,1.5874839695070522
,FMO4||6500,1.5930708581206732
,FNDC8||40487,1.6005573826423438
,FNDC8||40488,1.5965447267296737
,FNDC8||40489,1.5850450903124127
,FNDC8||40490,1.578538677944377
,FST||28185,1.599337834816455
,FST||28186,1.5926396177083302
,FST||28187,1.568630947723981
,FST||28188,1.6103803856774537
,FZD9||21609,1.5329078580767066
,FZD9||21610,1.5955645187333383
,FZD9||21611,1.6372423338407303
,FZD9||21612,1.5776196022511333
,GABARAPL1||33487,1.5920388513707442
,GABARAPL1||33488,1.5708794044498608
,GABARAPL1||33489,1.5868140576088658
,GABARAPL1||33490,1.5919501272723733
,GABRA3||6745,1.5449305761492613
,GABRA3||6746,1.5943508263102246
,GABRA3||6747,1.5966993033126469
,GABRA3||6748,1.596544543468518
,GABRP||6793,1.62911652600762
,GABRP||6794,1.606442123658454
,GABRP||6795,1.6002120614601538
,GABRP||6796,1.5883342758428889
,GALNT16||45483,1.5554703602832824
,GALNT16||45484,1.5865617170502195
,GALNT16||45485,1.5612797629560913
,GALNT16||45486,1.6068749899035712
,GALNT4||22701,1.5994935844573879
,GALNT4||22702,1.580291868307115
,GALNT4||22703,1.5618333235595463
,GALNT4||22704,1.574996934680016
,GAPVD1||34623,1.5695996080162364
,GAPVD1||34624,1.5557889579439528
,GAPVD1||34625,1.5877630906198372
,GAPVD1||34626,1.5915196840768095
,GAS2L1||28745,1.531081872478824
,GAS2L1||28746,1.5486772085865015
,GAS2L1||28747,1.611713586085071
,GAS2L1||28748,1.582480267600081
,GBP3||6949,1.5479451977623948
,GBP3||6950,1.5969357623641067
,GBP3||6951,1.5510444231760974
,GBP3||6952,1.5750301831931024
,GCOM1||61473,1.587478023857463
,GCOM1||61474,1.5389544699751392
,GCOM1||61475,1.5830783043487968
,GCOM1||61476,1.574202961100767
,GIGYF2||34479,1.5589688207149661
,GIGYF2||34480,1.6121614472733048
,GIGYF2||34481,1.5717644347765996
,GIGYF2||34482,1.5795951102218602
,GK5||66753,1.5819887119426885
,GK5||66754,1.5876097979340205
,GK5||66755,1.5515240550528473
,GK5||66756,1.5759911587438535
,GLCE||34403,1.579848161557548
,GLCE||34404,1.6108764450721977
,GLCE||34405,1.558064427096863
,GLCE||34406,1.5792871235110815
,GLMN||30263,1.5902403081916827
,GLMN||30264,1.5643335054029577
,GLMN||30265,1.5538260377184459
,GLMN||30266,1.5672025281021786
,GLRA2||7245,1.5790436033159982
,GLRA2||7246,1.5939466695167182
,GLRA2||7247,1.5730274263177402
,GLRA2||7248,1.5988759671073711
,GPR143||12953,1.5962576412305733
,GPR143||12954,1.6086028045430316
,GPR143||12955,1.6023077649359214
,GPR143||12956,1.5803366007840143
,GPR32||7593,1.5739136091469927
,GPR32||7594,1.5624638378678932
,GPR32||7595,1.564664052967819
,GPR32||7596,1.5849618853679772
,GPR4||7501,1.5723872910759067
,GPR4||7502,1.5874460625674163
,GPR4||7503,1.5626033335611786
,GPR4||7504,1.567578032975883
,GRASP||63353,1.5707714591455886
,GRASP||63354,1.5310536054628519
,GRASP||63355,1.5864317378133574
,GRASP||63356,1.5784340198929436
,GREM2||47687,1.5878033254675943
,GREM2||47688,1.566085333325989
,GREM2||47689,1.580775990058442
,GREM2||47690,1.5658521839305988
,GRPEL1||51039,1.5450192959223499
,GRPEL1||51040,1.5758728799514203
,GRPEL1||51041,1.5226398822708143
,GRPEL1||51042,1.5338456252274582
,GSDMB||43639,1.554359124072425
,GSDMB||43640,1.5636954126510605
,GSDMB||43641,1.5773338367773566
,GSDMB||43642,1.5970075091182654
,HBA1||8185,1.58680718722761
,HBA1||8186,1.5516527847466455
,HBA1||8187,1.5618798546627959
,HBA1||8188,1.582120384085345
,HDAC7||39043,1.5762349792697605
,HDAC7||39044,1.5824512434032072
,HDAC7||39045,1.5665861044683511
,HDAC7||39046,1.5604907252247786
,HIST1H2AC||21633,1.6027681100788438
,HIST1H2AC||21634,1.5604585360017207
,HIST1H2AC||21635,1.5732414994904071
,HIST1H2AC||21636,1.5305169387481918
,HIST1H2AE||8105,1.5701266202042539
,HIST1H2AE||8106,1.5835873139479455
,HIST1H2AE||8107,1.5459218589286394
,HIST1H2AE||8108,1.5736636241741195
,HIST1H4C||21753,1.5608167424226391
,HIST1H4C||21754,1.5906999776786306
,HIST1H4C||21755,1.5547966742460138
,HIST1H4C||21756,1.5514497550399198
,HMCN1||52563,1.5960615050562763
,HMCN1||52564,1.5480754296613977
,HMCN1||52565,1.5397017556128658
,HMCN1||52566,1.5853215860681662
,HMGB4||59369,1.5440647720322236
,HMGB4||59370,1.5570829048992911
,HMGB4||59371,1.5755770164553438
,HMGB4||59372,1.5705479846352366
,HNRNPAB||8581,1.5862160443574098
,HNRNPAB||8582,1.6098167343082281
,HNRNPAB||8583,1.578498575195156
,HNRNPAB||8584,1.529918409254412
,HOXB6||8697,1.5638592983792403
,HOXB6||8698,1.6328255816021169
,HOXB6||8699,1.5681170010084438
,HOXB6||8700,1.5727358538506648
,HSCB||62289,1.6109333441074771
,HSCB||62290,1.5549667092271258
,HSCB||62291,1.5784822843128752
,HSCB||62292,1.5638924574585666
,HSD17B4||8897,1.569141543513137
,HSD17B4||8898,1.585117565733556
,HSD17B4||8899,1.5857785324423628
,HSD17B4||8900,1.6152928081465379
,HSPA1B||8925,1.567833397943132
,HSPA1B||8926,1.5763239147538461
,HSPA1B||8927,1.5977414979079427
,HSPA1B||8928,1.5371834753567564
,HYI||52019,1.564131924490196
,HYI||52020,1.5972715006393265
,HYI||52021,1.5500244341419867
,HYI||52022,1.5631954625934157
,ICT1||9113,1.5996441283175382
,ICT1||9114,1.5612967290382878
,ICT1||9115,1.5104505921550206
,ICT1||9116,1.567929205797199
,IFI44L||29695,1.5537994365339198
,IFI44L||29696,1.5892191167042682
,IFI44L||29697,1.5522815995808594
,IFI44L||29698,1.5819716656433827
,IFNGR1||9269,1.5658474747349909
,IFNGR1||9270,1.5787755580801852
,IFNGR1||9271,1.5916143678705836
,IFNGR1||9272,1.6012458291388096
,IGDCC3||25165,1.5808037211438932
,IGDCC3||25166,1.5863424828789832
