gene,baseMean,n_sgrna,median_lfc,sign_consistency,mad_lfc,wald_beta,wald_se,wald_z,wald_p,composite_rank,confirm_sign_consistency
DDIT3,211.22347987241906,4,-0.2728419611053335,0.875,0.13453377526955576,-0.23151771385502495,0.03463123877315928,-6.685227616935877,2.30566676862054e-11,7630.5,0.75
BEAN1,330.88754598103503,4,-0.635754586432032,0.75,0.279624950972945,-0.2809995930090704,0.02775046652870057,-10.125941224031319,0.0,7640.5,0.75
RFC5,170.01013838880482,4,-0.6338171203391652,0.75,0.4329836294203001,-0.34426069240300927,0.038908287157120684,-8.848004308511571,0.0,7643.5,0.75
SLC35B1,215.36833904106126,4,0.2182058424747381,1.0,0.1492507682771801,0.2322410133882571,0.03431182706285688,6.768541149464518,1.3008705224137884e-11,7644.5,1.0
GET4,224.23853603069043,4,0.2179769055104086,0.875,0.20302847236215385,0.3377005200783679,0.03387852200976897,9.96798266408998,0.0,7644.5,1.0
G2E3,461.19976628079377,4,-0.26466129811277966,0.875,0.14462729027449395,-0.16103444508002995,0.023356073123762273,-6.894756846611979,5.395683899678261e-12,7650.5,0.75
ACSL6,531.5839910702862,4,-0.2602537845696644,0.875,0.17926800715834623,-0.15299024168142294,0.021746194283335695,-7.0352650991746515,1.9888535263135054e-12,7653.5,1.0
ATP5H,314.8841980667022,4,0.6288926880046017,0.75,0.15019532623941573,0.45261279932166254,0.02891574575914734,15.652814321016809,0.0,7654.5,0.75
NPAT,269.68013089955355,4,-0.6176348754692238,0.75,0.37319669541382355,-0.33982445246856585,0.030874630127531718,-11.00659185437611,0.0,7669.5,0.75
PHB,335.79176480439065,4,0.30486441746891224,0.875,0.2848953800395724,0.1639941862518256,0.027388280941901745,5.987750257115569,2.127634290971514e-09,7670.5,0.75
ALYREF,190.42962028415974,4,0.6168386192774195,0.75,0.6450990936458247,0.3292487535177107,0.03673725940740226,8.962256815797472,0.0,7670.5,0.5
TFAP2C,231.46317528277524,4,-0.26396439000736704,1.0,0.16510460273150582,-0.17975108060371137,0.03299194980564891,-5.448331537317453,5.084451704107096e-08,7672.5,1.0
SCFD1,257.52918365078824,4,0.6131548721029028,0.75,0.14517568201420186,0.3195074415605037,0.03157042828109819,10.120465858608538,0.0,7673.5,0.75
GPR3,379.8920163304662,4,-0.2172191611884566,0.875,0.3021476120169698,-0.2434037090887019,0.025836273390582726,-9.421006869257782,0.0,7677.5,0.75
AMY1A,329.0851730764501,4,0.6094901899052383,0.75,0.18966567823846892,0.3231179217286002,0.02793246257709066,11.56782796492893,0.0,7682.5,1.0
AHCY,607.9330515561016,4,-0.26612544311736475,0.875,0.19369629844522573,-0.13853484021423024,0.020324156609795245,-6.816265140737168,9.343859019850242e-12,7687.5,0.75
IGBP1,158.44873174990957,4,0.6058193491510138,0.75,0.4791091638043081,0.7235071890749865,0.04238404013567461,17.070274253209078,0.0,7688.5,0.75
BUD31,113.13703631681797,4,0.6008687373559104,0.75,0.3749862261529724,0.4881406398875337,0.048445885107363605,10.07599796774769,0.0,7695.5,0.75
COTL1,476.83916150520065,4,-0.23136686409360557,1.0,0.13502963655338146,-0.14312321262601224,0.022953807149781166,-6.235271198894634,4.5099612933086064e-10,7696.5,1.0
WDR82,180.6894527359992,4,0.5992743183108145,0.75,0.3724726845964413,0.45538989297093874,0.0381860997597998,11.925540860036925,0.0,7702.5,0.75
MYO9B,346.21011166473323,4,-0.5984605454591685,0.75,0.21199124499719557,-0.3567972238574276,0.027291504843702925,-13.073563583275725,0.0,7703.5,0.75
GPR62,232.25776800656098,4,-0.5983720439435873,0.75,0.35283710824225356,-0.3316586310139429,0.03324968008005939,-9.974791643569716,0.0,7704.5,0.75
MANF,286.61412629464735,4,0.2162914522142556,0.875,0.2602083550140291,0.36742731863480954,0.030042073318285366,12.23042480264409,0.0,7706.5,0.75
MUC6,228.2740782379216,4,-0.5972861069499614,0.75,0.4898447229000855,-0.4056804640175211,0.03376274825440733,-12.01562328281627,0.0,7709.5,0.75
EHD4,360.6817350818763,4,0.37007894956583265,0.875,0.2986021504055094,0.13855696057876332,0.02639264361964156,5.249832588791841,1.5223750149395698e-07,7710.5,0.75
TARS2,299.3476715807117,4,0.2664911983314304,0.875,0.1694973775022502,0.196883472190036,0.029042227113657008,6.779213984503696,1.2083223310810354e-11,7714.5,1.0
BCL9L,187.22681276119718,4,0.5905498558975617,0.75,0.42214908724203126,0.33461467211545687,0.03706829914364144,9.026976684816558,0.0,7719.5,0.75
FAM157A,245.2747298429037,4,-0.5895166258717838,0.75,0.28524938026476365,-0.3113924505002844,0.032305949867463914,-9.638857602942519,0.0,7721.5,1.0
SLITRK1,307.15684457300836,4,-0.5889947684290029,0.75,0.36046877128776533,-0.3115130214969497,0.028866583370652406,-10.791475301980267,0.0,7725.5,0.75
MED4,281.0823873739611,4,0.5879415955445888,0.75,0.26006913592115033,0.4122791341526464,0.030474937807894127,13.528465152301344,0.0,7727.5,0.75
FOXK1,287.3850012267931,4,-0.5862937370811976,0.75,0.3106884228008841,-0.4527759271396986,0.030237426195500648,-14.974023391153311,0.0,7728.5,1.0
PCDHA3,266.1339823110399,4,-0.2934883305335123,0.875,0.1643324873754649,-0.18863317934958823,0.03077883277017749,-6.1286657865843575,8.861906763968364e-10,7728.5,1.0
PANK1,420.00751151685716,4,-0.2975917782189304,0.875,0.1861882144676113,-0.14841111210846736,0.024459811107133494,-6.067549395963427,1.2987668718267287e-09,7731.5,0.75
INO80D,290.9643626259055,4,0.5842851216174576,0.75,0.1877656306343866,0.3743341645019746,0.029834734695501925,12.546924526813761,0.0,7734.5,0.75
HPN,199.480300678626,4,-0.5841288978521118,0.75,0.40726143231925904,-0.3102770815652959,0.0358146152681067,-8.663420763913692,0.0,7735.5,0.75
SCLY,422.83953982813017,4,-0.28945698149298804,0.875,0.12153904749938008,-0.15177570865533307,0.024385609725673024,-6.223986620090312,4.846785195411485e-10,7737.5,0.75
USP22,271.3893908457354,4,0.5832563542373309,0.75,0.2916680789557139,0.3142044931643546,0.030738577524246535,10.22182932559292,0.0,7739.5,0.75
C14orf132,453.19470108771503,4,-0.21522406923362425,0.875,0.2037462325202728,-0.1973979592397086,0.023597049660960125,-8.365366097707183,0.0,7740.5,0.75
SEC61B,300.6592251765613,4,0.5824686766183382,0.75,0.3413973464157217,0.4459230015972132,0.029572155240569373,15.079151247842143,0.0,7741.5,1.0
ASCC3,185.75569245866888,4,0.5811439056862624,0.75,0.30249855598906594,0.33574659758418646,0.037213878157078585,9.022080315494419,0.0,7744.5,0.75
CD247,215.1584995932646,4,0.5804854532707158,0.75,0.32851763192771805,0.5301578881827553,0.035316812705615444,15.01148737860082,0.0,7748.5,1.0
ZKSCAN8,430.22962922432725,4,-0.21488714874941403,0.875,0.1372642624551026,-0.25709370327583014,0.024299440224080576,-10.580231515829409,0.0,7752.5,0.75
CDK6,279.21662227253546,4,-0.5747256812571593,0.75,0.43450449679580827,-0.31653560667169456,0.030291687856041524,-10.449586308164836,0.0,7758.5,0.5
YY1,309.70499389162944,4,0.5739750332187727,0.75,0.4153178593025576,0.5121599480921106,0.029361485297408566,17.44325748184523,0.0,7763.5,0.5
KIAA0101,440.4023782469744,4,-0.5735780757895907,0.75,0.15459411648587182,-0.33837446608420596,0.02415968539159148,-14.005748030227808,0.0,7764.5,0.75
PAQR3,542.0527890525049,4,-0.2155971800545723,1.0,0.08740487419260337,-0.1452520433320159,0.02152988594065051,-6.746531018901776,1.5142109788257585e-11,7765.5,1.0
UBAP2,290.3347816049871,4,-0.26367186772028484,0.875,0.18556377284096726,-0.20050434917827087,0.02948789421565909,-6.799547899618961,1.049471620717668e-11,7766.5,0.75
PIBF1,216.1025773698361,4,-0.5626902546871169,0.75,0.2753938730911972,-0.3045438158012227,0.03439626133868375,-8.853980169604,0.0,7786.5,0.5
ZNF217,238.84923612629999,4,0.5616123814453013,0.75,0.35725991754897385,0.3843192771922573,0.03295898881434633,11.660529980366737,0.0,7788.5,0.5
SS18,333.0404110188122,4,-0.5613348546009977,0.75,0.26755726005561964,-0.411487044397434,0.027970161373274446,-14.711643558503413,0.0,7789.5,1.0
MPP3,395.61924782037084,4,-0.2503371398688393,0.875,0.15807012142007978,-0.18254691976581894,0.025238448625170044,-7.232889884672498,4.727329638853917e-13,7802.5,0.75
SNRPC,197.34111229825444,4,0.5533168245501858,0.75,0.2327030232597664,0.36504971080761867,0.03620694374522348,10.082312204431148,0.0,7807.5,0.75
CXorf49,153.49175975204065,4,0.5528273706684474,0.75,0.3610706201964697,0.38345987843060025,0.04112465087656513,9.32433152032215,0.0,7809.5,1.0
MTMR3,237.33763490527963,4,-0.5468956421047327,0.75,0.36249100388836086,-0.40257634718563184,0.033100589493589294,-12.162210804843829,0.0,7815.5,1.0
GAL3ST2,308.01939953267436,4,-0.2706323290100756,0.875,0.16274413406807858,-0.18831150617766135,0.02860767534179291,-6.582551847635007,4.6244119644711645e-11,7817.5,0.75
EIF3J,375.35971127495526,4,0.5421984008106744,0.75,0.5886785526104218,0.5225445859849122,0.02670850744956387,19.564724347539116,0.0,7825.5,0.5
NCAPD3,269.1802418937125,4,-0.2974709807381495,0.875,0.12771626117914422,-0.18292780356815208,0.030600594592766466,-5.977916638632687,2.260093223682702e-09,7826.5,0.75
ADRA2C,378.7476588381671,4,-0.26952744752038793,0.875,0.10543986423956378,-0.17010461598935933,0.025781535402195504,-6.597924186271449,4.169553591282238e-11,7829.5,1.0
TTLL11,318.3764899691381,4,-0.2916669419642384,0.875,0.149119934548937,-0.1711336012133603,0.028118452247845174,-6.086167179648906,1.1564569302180416e-09,7829.5,1.0
KCNQ4,215.78549926002063,4,-0.537625920163776,0.75,0.20761071628128752,-0.3131204857693999,0.03444780083046123,-9.089709015401533,0.0,7837.5,0.75
PPIL2,316.9376812389508,4,-0.5342838847225069,0.75,0.3374778882594246,-0.42068361200130655,0.02870027846465989,-14.65782335594115,0.0,7842.5,0.75
SULT1B1,451.81919037546777,4,-0.17374573691584924,1.0,0.06755952662317118,-0.2250606918233663,0.023665838463081824,-9.509939492507561,0.0,7848.5,1.0
SPPL2B,212.13821558696213,4,0.27149425602823957,0.875,0.14206220661937985,0.22513084000669298,0.034554944352210466,6.515155623229688,7.261435897021329e-11,7850.5,0.75
ZBTB33,438.34058943977425,4,-0.5310556567221427,0.75,0.10515247646225451,-0.3184439904989953,0.024175465793734786,-13.172196689650626,0.0,7852.5,0.75
ADCK3,434.0285747705829,4,-0.278090785387698,0.875,0.17751319379973673,-0.15286843847832854,0.02406347972360046,-6.352715410830693,2.1154678009338568e-10,7853.5,1.0
PTPN11,317.1014482995942,4,-0.5291953313787251,0.75,0.37451896209016394,-0.24361406625270465,0.028282060950399965,-8.613731038906465,0.0,7858.5,0.75
INO80E,504.6543635205003,4,0.5285668333541069,0.75,0.5307011284573555,0.44075892036537245,0.022810342723235164,19.322766243069413,0.0,7863.5,0.5
BATF3,369.34937523446087,4,-0.5273509719870908,0.75,0.29041858859745123,-0.31725164898461267,0.026339466963414698,-12.044725484584506,0.0,7866.5,0.75
PIP5K1A,196.39595105480365,4,0.5270001024842867,0.75,0.43579237703463597,0.2994461378600659,0.03608922213234655,8.297384098829722,0.0,7867.5,0.75
USP21,203.17038289655898,4,-0.526125252406039,0.75,0.5131637323612828,-0.39111750871995143,0.03573701091707638,-10.944326307185976,0.0,7870.5,0.75
TAF10,355.07173490038684,4,0.5250250126986727,0.75,0.32774762849768063,0.6138156010756648,0.02781566303745816,22.06726477269536,0.0,7877.5,0.75
RASA4B,281.11961763733086,4,-0.2309057879567168,0.875,0.21335212944414594,-0.24373585204694537,0.030032728812015252,-8.115674522037887,4.440892098500626e-16,7880.5,1.0
OCA2,436.35618230644405,4,-0.5225630769162879,0.75,0.42439500777662537,-0.20685467311336803,0.024058335500526374,-8.59804590840635,0.0,7885.5,0.75
GAPDHS,219.2871650280917,4,0.290114489053963,0.875,0.20499412968981007,0.20587032421378287,0.033953184291031856,6.063358371608166,1.333081645071843e-09,7891.5,1.0
FAM8A1,225.14298198995724,4,-0.5201169398827187,0.75,0.4189924778362213,-0.27965626797654597,0.03364582921930144,-8.311766256487948,0.0,7892.5,0.75
SRPRB,371.17889152894145,4,0.5181755503149301,0.75,0.28487764562047435,0.43385161328624383,0.02657767355020492,16.323912341940055,0.0,7897.5,0.5
OR2T3,469.4015635104442,4,0.30515993131258906,0.875,0.17775402788371164,0.1340069459357387,0.023134254332056868,5.792576843509791,6.9314594064451285e-09,7900.5,1.0
CLN3,296.6130797331004,4,-0.26691912256143585,0.875,0.17761032897656398,-0.19270573449950146,0.02916119727696956,-6.608292954133723,3.8877567831718807e-11,7900.5,1.0
E2F3,184.12916496624882,4,-0.5181072485626441,0.75,0.41494480970626596,-0.35152980132199607,0.03740872651293879,-9.396999954019025,0.0,7901.5,0.75
ZRSR2,222.0384540988895,4,0.5175923926449199,0.75,0.19800368105489197,0.40317910087370273,0.034255093089051954,11.769902356580085,0.0,7903.5,1.0
LPXN,278.55024904347454,4,0.2575361468504308,0.875,0.10787604919832167,0.2059370635845289,0.030123628320658725,6.83639637935971,8.121059380528095e-12,7908.5,1.0
NLRC5,484.85667485533213,4,-0.21103303945513768,1.0,0.09872640840827529,-0.15405222308752498,0.02277264978566631,-6.764791297343422,1.3350209826512582e-11,7909.5,1.0
ACACA,375.74516163720506,4,0.5121473818162807,0.75,0.12492862783351752,0.3715316744766408,0.026249180408065446,14.154029524003052,0.0,7916.5,0.75
TXN,101.49899591272586,4,-0.37078760805185934,0.875,0.39502982312307894,-0.25632696731462884,0.05003173894871103,-5.123287191304643,3.002544874952662e-07,7921.5,1.0
KCNH2,310.138395396066,4,0.22161253640828382,1.0,0.07650213567931477,0.1815588997540294,0.02851147248334491,6.367924345545035,1.9160339981283414e-10,7924.5,1.0
ZFC3H1,126.50172191054466,4,0.3310847272021509,0.875,0.21456479156970235,0.24325708258330803,0.04480403437290373,5.42935666370311,5.655755552780306e-08,7929.5,1.0
HIGD2A,344.9096808075149,4,0.309996585139676,0.875,0.15509254085311097,0.15390341382474437,0.027006843661309555,5.698681999082659,1.2073719579674957e-08,7929.5,1.0
C1QL4,340.6587676520543,4,-0.507384426038535,0.75,0.1606571199004586,-0.2699820735475318,0.02732993354350982,-9.878621662863349,0.0,7929.5,0.75
DCAF8L1,321.6670892728378,4,0.3270800242764878,0.875,0.17496004378344077,0.15299143582788444,0.02796108286725519,5.4715847935578505,4.460288427488024e-08,7947.5,0.75
GALNT13,243.02741093638846,4,0.5005371579673528,0.75,0.15357472985564086,0.28300681566918134,0.03240349108387494,8.733837194783465,0.0,7950.5,0.75
TAOK3,382.4805547420097,4,-0.5005057365977947,0.75,0.24111311848073688,-0.24895655726834942,0.025759221699759714,-9.664754633121222,0.0,7951.5,0.75
SELK,232.37403443550238,4,0.3421218297283448,0.875,0.09303406738181108,0.17450118801565995,0.03293436812193985,5.298452588176807,1.1678819267224583e-07,7961.5,1.0
PTGER4,252.11829696036654,4,0.26204467590531366,0.875,0.377933318251777,0.21116041669737529,0.03167293104045169,6.666904822534034,2.612554617087426e-11,7964.5,1.0
CANX,255.283289239023,4,0.4961984367658745,0.75,0.23738573977697017,0.3453584806986932,0.03177239561616551,10.869765216034825,0.0,7970.5,0.75
LCN9,469.74698872790435,4,0.2783234640044653,1.0,0.09430431358214604,0.11615675587708241,0.023113759555520957,5.025437579640184,5.022859250747302e-07,7971.5,1.0
AKIRIN2,192.5628622573686,4,0.49576571325603913,0.75,0.6545027692300849,0.3850325036974743,0.03671709838287199,10.486463273391086,0.0,7973.5,0.75
DEFB105B,278.845460465095,4,0.22884532288823572,0.875,0.04569850368785362,0.24403168031520028,0.030171183121343436,8.088237021854457,6.661338147750939e-16,7987.5,1.0
EBNA1BP2,200.44502107702877,4,0.25264593666691754,0.875,0.08984647267356578,0.246257566088948,0.03559536567996346,6.918247962474671,4.57256454922117e-12,7990.5,0.75
ERGIC3,594.1785089657593,4,-0.24387849985989193,0.875,0.1179975102400147,-0.1489413178100374,0.020567348468082763,-7.2416392439293045,4.432010314303625e-13,7994.5,0.75
RRAS2,185.8812349216141,4,0.4892320548828033,0.75,0.3775474250922187,0.3101670861419599,0.03712639179238221,8.354355787561389,0.0,7996.5,1.0
SUPT20H,290.6375541982485,4,0.48913900455755055,0.75,0.33210980521774147,0.28724425391649056,0.029640258907570438,9.691017032348705,0.0,7997.5,0.75
CHD9,245.05223255561614,4,0.3676322241239548,0.875,0.31848660337548007,0.16352202123177062,0.032048415124735594,5.102343457401147,3.354732116545023e-07,7998.5,0.75
GJC1,242.68938364095442,4,-0.3084000397593435,0.875,0.07969371689279213,-0.18253254672618735,0.03222326038452314,-5.664620666810547,1.4735014097766452e-08,7999.5,1.0
CHEK1,204.45788790989826,4,0.48762609355711156,0.75,0.3043921495651647,0.3152852639342826,0.03542169837677591,8.900907590049325,0.0,8003.5,0.75
DDB2,247.91349256044458,4,-0.48738168071068955,0.75,0.23702295132361462,-0.2794866747099415,0.03205954820498188,-8.717735912027319,0.0,8004.5,0.75
ADH1A,267.5183787118636,4,0.24048715441196658,1.0,0.07942575675311198,0.17557846670019273,0.030692855128958807,5.72049963949212,1.062112531258208e-08,8014.5,1.0
STRADA,280.6185371112065,4,-0.48364450315403884,0.75,0.22901269390299128,-0.30888965912626387,0.03019215875620523,-10.23079076989748,0.0,8015.5,0.75
LIN9,316.5153834023714,4,-0.4833200246553483,0.75,0.42814366149437605,-0.2863249441411849,0.028386737557356084,-10.086574533711685,0.0,8016.5,0.75
GPR15,267.6049446245989,4,0.28718630702434,0.875,0.2796092923233781,0.18447973336651635,0.030700238601701325,6.009065133333947,1.8659616074501173e-09,8019.5,1.0
PNRC1,491.5014571626075,4,-0.25730765286625257,0.875,0.109653881739214,-0.152364750939455,0.02261404876532586,-6.737614857056292,1.6100676347718945e-11,8020.5,0.75
COL8A2,561.0602379835219,4,0.29790945991206,0.875,0.24179583683982966,0.12288942125906355,0.02115122976727262,5.810036702887641,6.245914896396698e-09,8020.5,1.0
C7orf34,455.80093210602104,4,-0.2636426991313459,0.875,0.20417971403713586,-0.1545565287548264,0.02348763633075068,-6.5803355679718445,4.6938675168917143e-11,8021.5,0.75
GPSM3,493.0168403684822,4,-0.20103368950213749,1.0,0.1136185160982284,-0.15986498435447838,0.022585099573350607,-7.078338700047699,1.4588330543574557e-12,8027.5,1.0
STIM1,237.07654388598712,4,0.48020613367265796,0.75,0.3347509147686517,0.46154205475579657,0.03336253577659098,13.834141920340489,0.0,8029.5,0.75
LRRC41,232.8495226584197,4,0.47715169027165716,0.75,0.3024367345327077,0.3267376901451996,0.03321547061900064,9.836912861872623,0.0,8044.5,1.0
TRIB1,373.8639208246661,4,0.24511383694271227,0.875,0.1367657344215887,0.18476138621471283,0.025971524644506142,7.113998455758589,1.127320459204384e-12,8052.5,0.75
PRAMEF11,331.4577365543239,4,0.4672322653592583,0.875,0.3090628453777997,0.12779112285543548,0.027523486354744414,4.642984584451353,3.434119822731674e-06,8062.5,0.75
ATP7A,285.08109993546117,4,-0.24681970871922337,0.875,0.12571816055523208,-0.20900115492845983,0.029772171060225127,-7.020017267322507,2.218447647805988e-12,8070.5,0.75
SUCO,464.8856069508762,4,0.47131078919205105,0.75,0.10535377592560573,0.21563725565560588,0.023330767171337596,9.242613158495764,0.0,8071.5,0.75
DDX39A,306.7060850170694,4,0.469979475014221,0.75,0.24439966029189245,0.3172998698122704,0.028920401539151316,10.971489084711433,0.0,8079.5,0.75
DCK,305.6392136924316,4,-0.27358750308474267,0.875,0.17511429381669924,-0.17922933198779634,0.02870863484211486,-6.243046141813449,4.291302868608682e-10,8081.5,1.0
ITFG2,339.39024758954145,4,-0.28159871752722343,0.875,0.46092251389895345,-0.16506837776445205,0.027232865792477672,-6.061366402725329,1.3496996853490373e-09,8088.5,0.75
RCOR1,348.0582336084197,4,0.46791252059906746,0.75,0.5042886640802188,0.305068511262744,0.02712112055651328,11.248374145421517,0.0,8088.5,0.75
PDZK1IP1,269.8414371803337,4,-0.46738625610893636,0.75,0.29952790784635946,-0.2701394431259829,0.030708357721208425,-8.796935530662187,0.0,8090.5,0.75
KPNA5,303.0340438527022,4,-0.4752196884325064,0.875,0.2663620017336149,-0.1324084640523957,0.028787870273799997,-4.599453269486954,4.2360119862916434e-06,8092.5,0.75
TMEM231,325.07640799273605,4,0.2829871057886005,0.875,0.2456658971814574,0.16752811894047992,0.027833784003985812,6.018876876981219,1.7563139831366925e-09,8094.5,0.75
MAGEF1,348.8373377790236,4,-0.46649048905212315,0.75,0.11532883513481693,-0.25750120719073855,0.02698547544550263,-9.542214948584625,0.0,8095.5,0.75
ZNF830,74.55356582358988,4,0.34135270485518177,0.875,0.17568113257995815,0.30588299142849557,0.05860035787911523,5.219814391910227,1.7910253480302174e-07,8095.5,1.0
USP17L25,187.83734555621294,4,-0.46619209705837494,0.75,0.43555572212036114,-0.38497254700365857,0.037154148974049846,-10.361495489307021,0.0,8097.5,0.75
ZNF428,607.2031770564286,4,0.19690354650123237,1.0,0.10492598302202885,0.14701667159321608,0.02034794604914925,7.225135708444777,5.007105841059456e-13,8098.5,1.0
PPP1R21,326.0850805562179,4,-0.46579634370509637,0.75,0.3603222519840298,-0.3149865262257373,0.028027627438012615,-11.238429900011273,0.0,8099.5,0.75
CRISPLD2,321.97827604142253,4,0.26045920950033463,0.875,0.18633418817895409,0.1842997385819839,0.027984319422630275,6.585821716748449,4.523759145058648e-11,8100.5,0.75
NDUFB9,324.940793271872,4,0.26711704742139486,0.875,0.184788940911708,0.17786526382422707,0.027848713314373927,6.3868395575900125,1.693492013288278e-10,8114.5,1.0
MED15,236.4306384510625,4,0.4628664319988076,0.75,0.2839229698034643,0.2750409354040909,0.03283325762714824,8.376900596566841,0.0,8116.5,1.0
SLC3A2,194.94974815540593,4,0.4623857524560928,0.75,0.3518528169489164,0.4138798732337048,0.036598610705346715,11.308622520287111,0.0,8117.5,0.5
RBM6,276.5176070786563,4,-0.3101196466626378,0.875,0.10997201058720281,-0.16734926536748007,0.03017038294817935,-5.546806139481861,2.9093500719667986e-08,8122.5,0.75
SCAF4,399.03517959388745,4,0.23348916630178462,0.875,0.11180172409150405,0.18839411151743324,0.025145060147214557,7.4922911464303095,6.772360450213455e-14,8125.0,1.0
DDX11,312.3105284821936,4,-0.46023558751619226,0.75,0.10443679840421635,-0.25200801588472765,0.02851343356460089,-8.83822059920531,0.0,8125.5,0.75
TMC5,464.02874381864063,4,-0.2049428114531362,0.875,0.10022004865820525,-0.21300606801115085,0.023338880337179263,-9.126661816412344,0.0,8126.5,0.75
SAE1,513.9180319982717,4,0.4575059866483523,0.75,0.25826978902570924,0.3935717204044821,0.02249378842359588,17.496906834583147,0.0,8131.5,1.0
GART,255.50098548202843,4,0.4570317724869807,0.75,0.3700252864981054,0.3794613814382014,0.03186046845056309,11.910100506745529,0.0,8136.5,0.5
SMIM12,287.8229908490614,4,-0.3429622905981601,0.875,0.267668283731157,-0.1531609866181589,0.029556711881438883,-5.181935907909344,2.1959467844112623e-07,8139.5,0.75
KIAA1024,217.7541014597768,4,0.28817890358652265,0.875,0.1546923809607857,0.20056893457031044,0.03406188622046257,5.8883684030927,3.900269218704011e-09,8140.5,1.0
PHF23,225.57944425383985,4,0.29146212737909705,0.875,0.18635843394074642,0.19471355959690462,0.033459685038321696,5.819348250705209,5.907753175549146e-09,8142.5,0.75
WDR66,439.15377471137987,4,-0.2618597079905519,0.875,0.2225556235418022,-0.1557407491758468,0.02392869448017279,-6.508535152425172,7.588707440220333e-11,8145.5,0.75
DTX2,423.99584874630506,4,0.22959462371329475,0.875,0.05363791549591784,0.18820048797091427,0.024393551599065127,7.71517370919153,1.199040866595169e-14,8150.5,1.0
PASD1,581.4560761447613,4,-0.24635979948579131,0.875,0.09835047547733883,-0.14459883593512468,0.02078780620310187,-6.9559449670811455,3.5020875088775938e-12,8150.5,0.75
NSF,408.6020434433854,4,0.45519297820923327,0.75,0.3400014360341076,0.22467003738508795,0.024901063208644842,9.022507814328579,0.0,8150.5,1.0
CDC25B,273.7710735217631,4,-0.2847992961708842,0.875,0.1290372332910984,-0.1801814606691976,0.030335854667358175,-5.939554452806484,2.857977410286594e-09,8153.5,1.0
NT5DC3,230.94636473171985,4,0.45341225101736293,0.75,0.14648091744589803,0.27818465798462283,0.03322970286881148,8.371566218418389,0.0,8156.5,0.75
TMC2,378.0173050363315,4,-0.27130781076619614,0.875,0.18602532148153023,-0.160812960465324,0.025796386287206065,-6.2339336477171825,4.5486570066088916e-10,8159.5,0.75
PLBD1,281.35422933715495,4,0.452815999006421,0.75,0.21785018783065624,0.2505211081932458,0.030047334721715058,8.337548421963545,0.0,8161.5,0.75
PITPNM2,326.6897070676185,4,-0.45269488807325886,0.75,0.2227817657112865,-0.2518741130838458,0.027872452947116468,-9.036668339228582,0.0,8164.5,0.75
DMRTA2,358.50415507935827,4,0.2542894421733858,0.875,0.17473188103709453,0.1768627431519053,0.02651493518670679,6.67030644829089,2.5526913915996374e-11,8178.5,0.75
RNF111,371.39378746226157,4,0.4488538303040335,0.75,0.43220740432835425,0.39252284898013096,0.02645578908517705,14.836935980868478,0.0,8184.5,0.75
UPF3A,246.77916562731016,4,-0.44820469426223836,0.75,0.3104342107705999,-0.2815740802540617,0.03213760126927435,-8.761515145290728,0.0,8187.5,0.5
JARID2,428.6258672339447,4,-0.4475661638450358,0.75,0.4508990298428939,-0.28711716494764516,0.024394064420451243,-11.76996010172601,0.0,8190.5,0.75
PLA2G2A,187.82135109825657,4,0.3262467679914581,0.875,0.21777901223928192,0.19455676858551274,0.03666344990334138,5.306559232653703,1.1171387015451728e-07,8192.5,1.0
NOX4,285.2368696765716,4,0.2610379879693302,0.875,0.24275142045920564,0.192705539935638,0.0297490612415973,6.477701543945968,9.313039228686648e-11,8193.5,1.0
KRT8,404.9988030101125,4,-0.4460859794404208,0.75,0.33092535129536693,-0.21798919099643232,0.024986599601811668,-8.72424397358282,0.0,8200.5,0.75
NRD1,232.69301773232894,4,-0.32510101947034253,0.875,0.18248000085469457,-0.1747933853836573,0.0328994606528198,-5.312955954755928,1.0786111559468736e-07,8200.5,0.75
FGF11,277.88270418170566,4,-0.4446876788394476,0.75,0.31967556590032103,-0.34047969023264046,0.030417400709261386,-11.193582695873562,0.0,8205.5,0.75
POLB,272.13707653959744,4,0.44447349662721725,0.75,0.2216189355972975,0.33069986066694573,0.030737212161053958,10.75894127724322,0.0,8206.5,1.0
FAM122A,269.58798581979136,4,-0.44445006833436207,0.75,0.5265899994538612,-0.41114073641473714,0.031087343963760294,-13.225341376671473,0.0,8207.5,0.75
SLC35E2,248.73886456796484,4,-0.29170681647603997,0.875,0.15173052149255337,-0.18348841861939114,0.031829865993206315,-5.764661989420705,8.182165611714254e-09,8207.5,0.75
DNAJB6,296.115481485575,4,0.25164542989574784,0.875,0.17373876640703526,0.19623169069036284,0.02920508523445584,6.719093237189078,1.8285817304786178e-11,8217.5,0.75
MFAP4,299.5876429450741,4,0.3002510275464801,0.875,0.15507077217695509,0.16297985670264747,0.028987927138477348,5.622335668365707,1.883927480683667e-08,8222.5,1.0
PAF1,201.8018382122982,4,0.4409162714422734,0.75,0.1844587672642716,0.32682328468502386,0.03568349689301049,9.158947780956986,0.0,8227.5,0.75
PRKACB,298.2793208400063,4,0.2720161937494035,0.875,0.2406917640738352,0.17871659410818153,0.02906828108042442,6.148165198131906,7.838436566487417e-10,8229.5,1.0
PPP3CB,285.1462489375226,4,0.4406210078079021,0.75,0.29676705549453986,0.2841263396037145,0.02991791875174719,9.496861795813308,0.0,8229.5,0.75
