gene,beta_sd_nuts,eb_mu_logphi_batch,eb_tau_beta_scale,chains,psp_nuts,eb_sigma_logphi,draws,n_obs,lfsr_nuts,n_sample,tune,eb_tau_u_scale,batch_no,n_sgrna,beta_mean_nuts
GABRG2,0.1094925460894779,1.5665168278530832,0.11494520954412,3,0.9343333333333332,0.7084472251108588,1000,16,0.0656666666666666,4,1500,0.4684258567770211,5,4,0.1636145268289289
GADD45B,0.1063746405313599,1.5697311140197716,0.11494520954412,3,0.9893333333333332,0.7084472251108588,1000,16,0.0106666666666667,4,1500,0.4684258567770211,6,4,0.2421811542543915
GADD45G,0.11235623984008464,1.5633554843054513,0.11494520954412007,3,0.915,0.7084472251108588,1000,16,0.08499999999999996,4,1500,0.4684258567770211,10,4,0.154800441207905
GADD45GIP1,0.1096118133913535,1.5665168278530832,0.11494520954412,3,0.889,0.7084472251108588,1000,16,0.1109999999999999,4,1500,0.4684258567770211,5,4,0.1341633574865438
GADL1,0.11101201062789043,1.5633554843054513,0.11494520954412007,3,0.10866666666666666,0.7084472251108588,1000,16,0.10866666666666666,4,1500,0.4684258567770211,10,4,-0.13746551237238455
GAGE1,0.1120406683337986,1.5561944696080865,0.11494520954412,3,0.9746666666666668,0.7084472251108588,1000,16,0.0253333333333333,4,1500,0.4684258567770211,9,4,0.2169470448862957
GAGE12C,0.1159118079178768,1.5706860989184106,0.11494520954412,3,0.959,0.7084472251108588,1000,16,0.041,4,1500,0.4684258567770211,1,4,0.1973291819280139
GAGE12H,0.1125185923033529,1.5665168278530832,0.11494520954412,3,0.9566666666666668,0.7084472251108588,1000,16,0.0433333333333333,4,1500,0.4684258567770211,5,4,0.1964797542726154
GAGE12I,0.1092544472999081,1.5697311140197716,0.11494520954412,3,0.9236666666666666,0.7084472251108588,1000,16,0.0763333333333333,4,1500,0.4684258567770211,6,4,0.157882552130488
GAGE12J,0.1063932065693017,1.5627110919231797,0.11494520954412,3,0.7733333333333333,0.7084472251108588,1000,16,0.2266666666666666,4,1500,0.4684258567770211,2,4,0.0789417227465524
GAGE2A,0.1079862621116267,1.5658840941099257,0.11494520954412,3,0.9493333333333334,0.7084472251108588,1000,16,0.0506666666666666,4,1500,0.4684258567770211,7,4,0.1819924503950487
GAGE2B,0.1153474337922786,1.5665168278530832,0.11494520954412,3,0.9986666666666668,0.7084472251108588,1000,16,0.0013333333333332,4,1500,0.4684258567770211,5,4,0.3461792718684208
GAGE2D,0.1136904522892022,1.5556958958618938,0.11494520954412,3,0.8273333333333334,0.7084472251108588,1000,16,0.1726666666666666,4,1500,0.4684258567770211,8,4,0.1064708690464029
GAL3ST1,0.1072270139881144,1.5658840941099257,0.11494520954412,3,0.058,0.7084472251108588,1000,16,0.058,4,1500,0.4684258567770211,7,4,-0.1641561359812735
GAL3ST2,0.1079218763708048,1.5658840941099257,0.11494520954412,3,0.0776666666666666,0.7084472251108588,1000,16,0.0776666666666666,4,1500,0.4684258567770211,7,4,-0.1539395426955783
GAL3ST4,0.11320394511149255,1.5633554843054513,0.11494520954412007,3,0.18033333333333335,0.7084472251108588,1000,16,0.18033333333333335,4,1500,0.4684258567770211,10,4,-0.10012816288894265
GALC,0.1159229835457932,1.5706860989184106,0.11494520954412,3,0.6653333333333333,0.7084472251108588,1000,16,0.3346666666666666,4,1500,0.4684258567770211,1,4,0.0490239054584139
GALM,0.105294223567264,1.5627110919231797,0.11494520954412,3,0.1156666666666666,0.7084472251108588,1000,16,0.1156666666666666,4,1500,0.4684258567770211,2,4,-0.1278288559623708
GALNT13,0.1110591900564427,1.5658840941099257,0.11494520954412,3,0.953,0.7084472251108588,1000,16,0.047,4,1500,0.4684258567770211,7,4,0.19062241376368
GALNT7,0.1130664530031494,1.5665168278530832,0.11494520954412,3,0.091,0.7084472251108588,1000,16,0.091,4,1500,0.4684258567770211,5,4,-0.150249582932924
GANAB,0.1136343224268566,1.5639467862677976,0.11494520954412,3,1.0,0.7084472251108588,1000,16,0.0,4,1500,0.4684258567770211,3,4,0.5941490273069101
GAPDH,0.1131594249107881,1.5627110919231797,0.11494520954412,3,0.8886666666666667,0.7084472251108588,1000,16,0.1113333333333332,4,1500,0.4684258567770211,2,4,0.1343902035679543
GAPDHS,0.1093979236259156,1.5658840941099257,0.11494520954412,3,0.8486666666666667,0.7084472251108588,1000,16,0.1513333333333333,4,1500,0.4684258567770211,7,4,0.1127236478581644
GAPT,0.1125704274535991,1.5561944696080865,0.11494520954412,3,0.8403333333333334,0.7084472251108588,1000,16,0.1596666666666666,4,1500,0.4684258567770211,9,4,0.1114201102629518
GAPVD1,0.1176930191740529,1.550234325699251,0.11494520954412,3,0.008,0.7084472251108588,1000,16,0.008,4,1500,0.4684258567770211,4,4,-0.2699098432694167
GAR1,0.1079226922165341,1.5639467862677976,0.11494520954412,3,0.8863333333333333,0.7084472251108588,1000,16,0.1136666666666667,4,1500,0.4684258567770211,3,4,0.1303541778975298
GAREML,0.1111199144199885,1.5627110919231797,0.11494520954412,3,0.9513333333333334,0.7084472251108588,1000,16,0.0486666666666666,4,1500,0.4684258567770211,2,4,0.1841972545038403
GARS,0.1233609160922299,1.550234325699251,0.11494520954412,3,0.935,0.7084472251108588,1000,16,0.0649999999999999,4,1500,0.4684258567770211,4,4,0.1826705284921986
GART,0.1141183361649193,1.5665168278530832,0.11494520954412,3,0.9926666666666668,0.7084472251108588,1000,16,0.0073333333333333,4,1500,0.4684258567770211,5,4,0.2748591001525336
GAS2L1,0.1127283816045673,1.5665168278530832,0.11494520954412,3,0.0446666666666666,0.7084472251108588,1000,16,0.0446666666666666,4,1500,0.4684258567770211,5,4,-0.1887684449910378
GAS2L2,0.1233971858977091,1.550234325699251,0.11494520954412,3,0.144,0.7084472251108588,1000,16,0.144,4,1500,0.4684258567770211,4,4,-0.1318568398676489
GATA1,0.1112877968129048,1.5697311140197716,0.11494520954412,3,0.925,0.7084472251108588,1000,16,0.0749999999999999,4,1500,0.4684258567770211,6,4,0.165700669768855
GATA3,0.1104658006244032,1.5627110919231797,0.11494520954412,3,0.9996666666666668,0.7084472251108588,1000,16,0.0003333333333332,4,1500,0.4684258567770211,2,4,0.37350303998343
GATAD1,0.1168818708700293,1.5639467862677976,0.11494520954412,3,0.011,0.7084472251108588,1000,16,0.011,4,1500,0.4684258567770211,3,4,-0.2553350805692587
GATAD2A,0.1124440045360675,1.5633554843054513,0.11494520954412007,3,0.008666666666666666,0.7084472251108588,1000,16,0.008666666666666666,4,1500,0.4684258567770211,10,4,-0.27085596618744845
GATSL2,0.1058808595625775,1.5561944696080865,0.11494520954412,3,0.8796666666666667,0.7084472251108588,1000,16,0.1203333333333332,4,1500,0.4684258567770211,9,4,0.1219236908797358
GBF1,0.1203891714036552,1.550234325699251,0.11494520954412,3,0.9036666666666666,0.7084472251108588,1000,16,0.0963333333333333,4,1500,0.4684258567770211,4,4,0.161036438823531
GBP2,0.1119087279454285,1.5697311140197716,0.11494520954412,3,0.2156666666666666,0.7084472251108588,1000,16,0.2156666666666666,4,1500,0.4684258567770211,6,4,-0.0873786297695465
GBP5,0.11226593142544962,1.5633554843054513,0.11494520954412007,3,0.7826666666666666,0.7084472251108588,1000,16,0.21733333333333338,4,1500,0.4684258567770211,10,4,0.08720755730787602
GBX1,0.11065119729355043,1.5633554843054513,0.11494520954412007,3,0.11,0.7084472251108588,1000,16,0.11,4,1500,0.4684258567770211,10,4,-0.13635289008399082
GCC2,0.1104196122083111,1.5639467862677976,0.11494520954412,3,0.0556666666666666,0.7084472251108588,1000,16,0.0556666666666666,4,1500,0.4684258567770211,3,4,-0.1749271820107234
GCDH,0.1031753460602157,1.5697311140197716,0.11494520954412,3,0.9903333333333332,0.7084472251108588,1000,16,0.0096666666666667,4,1500,0.4684258567770211,6,4,0.2346108102961209
GCFC2,0.1139342152287139,1.550234325699251,0.11494520954412,3,0.8753333333333333,0.7084472251108588,1000,16,0.1246666666666667,4,1500,0.4684258567770211,4,4,0.1316101105935608
GCGR,0.1132049406917731,1.5639467862677976,0.11494520954412,3,0.2023333333333333,0.7084472251108588,1000,16,0.2023333333333333,4,1500,0.4684258567770211,3,4,-0.0967626936669826
GCN1L1,0.1137085567980086,1.5639467862677976,0.11494520954412,3,0.2433333333333333,0.7084472251108588,1000,16,0.2433333333333333,4,1500,0.4684258567770211,3,4,-0.0778487949008689
GCSAM,0.1180569205432259,1.5561944696080865,0.11494520954412,3,0.0603333333333333,0.7084472251108588,1000,16,0.0603333333333333,4,1500,0.4684258567770211,9,4,-0.179590254827678
GCSH,0.112404310519481,1.5706860989184106,0.11494520954412,3,0.8876666666666667,0.7084472251108588,1000,16,0.1123333333333332,4,1500,0.4684258567770211,1,4,0.1358867392469889
GDAP2,0.1110484383645186,1.5697311140197716,0.11494520954412,3,0.0766666666666666,0.7084472251108588,1000,16,0.0766666666666666,4,1500,0.4684258567770211,6,4,-0.1583002608542589
GDF1,0.11147524117237305,1.5633554843054513,0.11494520954412007,3,0.9493333333333334,0.7084472251108588,1000,16,0.05066666666666664,4,1500,0.4684258567770211,10,4,0.1769832030360236
GDF3,0.1229189724658391,1.550234325699251,0.11494520954412,3,0.1493333333333333,0.7084472251108588,1000,16,0.1493333333333333,4,1500,0.4684258567770211,4,4,-0.1293618385488449
GDF5,0.1093590184463626,1.5697311140197716,0.11494520954412,3,0.759,0.7084472251108588,1000,16,0.241,4,1500,0.4684258567770211,6,4,0.0771178558604215
GDF6,0.1202473648747987,1.5706860989184106,0.11494520954412,3,0.7813333333333333,0.7084472251108588,1000,16,0.2186666666666666,4,1500,0.4684258567770211,1,4,0.0907117222742911
GDNF,0.1128797712619903,1.5627110919231797,0.11494520954412,3,0.9273333333333332,0.7084472251108588,1000,16,0.0726666666666666,4,1500,0.4684258567770211,2,4,0.1634604933307606
GDNF-AS1,0.1126953631268754,1.5665168278530832,0.11494520954412,3,0.225,0.7084472251108588,1000,16,0.225,4,1500,0.4684258567770211,5,4,-0.0856536311092427
GDPD1,0.1136319551875626,1.5561944696080865,0.11494520954412,3,0.1333333333333333,0.7084472251108588,1000,16,0.1333333333333333,4,1500,0.4684258567770211,9,4,-0.1233532172635491
GEMIN5,0.1193952682368506,1.5706860989184106,0.11494520954412,3,0.9386666666666666,0.7084472251108588,1000,16,0.0613333333333333,4,1500,0.4684258567770211,1,4,0.1843105192749789
GEMIN6,0.1117033124808843,1.5627110919231797,0.11494520954412,3,0.9646666666666668,0.7084472251108588,1000,16,0.0353333333333333,4,1500,0.4684258567770211,2,4,0.2023406002488361
GEMIN7,0.1046886275835362,1.5665168278530832,0.11494520954412,3,0.986,0.7084472251108588,1000,16,0.014,4,1500,0.4684258567770211,5,4,0.2364127054889579
GEMIN8,0.11437324873740456,1.5633554843054513,0.11494520954412007,3,0.9593333333333334,0.7084472251108588,1000,16,0.04066666666666663,4,1500,0.4684258567770211,10,4,0.20247657583144238
GET4,0.1102118173076599,1.5697311140197716,0.11494520954412,3,0.983,0.7084472251108588,1000,16,0.017,4,1500,0.4684258567770211,6,4,0.2335752101424388
GFER,0.1133240023215495,1.5665168278530832,0.11494520954412,3,0.9963333333333332,0.7084472251108588,1000,16,0.0036666666666667,4,1500,0.4684258567770211,5,4,0.3070678052801133
GFM1,0.1138748102979613,1.5706860989184106,0.11494520954412,3,0.946,0.7084472251108588,1000,16,0.054,4,1500,0.4684258567770211,1,4,0.1811995731205242
GFPT1,0.11537889457633707,1.5633554843054513,0.11494520954412007,3,1.0,0.7084472251108588,1000,16,0.0,4,1500,0.4684258567770211,10,4,0.9315702937343917
GFPT2,0.1108370688231741,1.5627110919231797,0.11494520954412,3,0.1946666666666666,0.7084472251108588,1000,16,0.1946666666666666,4,1500,0.4684258567770211,2,4,-0.0974528155533665
GFRA4,0.111698367030587,1.5706860989184106,0.11494520954412,3,0.1673333333333333,0.7084472251108588,1000,16,0.1673333333333333,4,1500,0.4684258567770211,1,4,-0.1078665239122194
GFRAL,0.1149256150196144,1.5556958958618938,0.11494520954412,3,0.661,0.7084472251108588,1000,16,0.3389999999999999,4,1500,0.4684258567770211,8,4,0.0476560831948446
GGH,0.1178919726672704,1.550234325699251,0.11494520954412,3,0.087,0.7084472251108588,1000,16,0.087,4,1500,0.4684258567770211,4,4,-0.160860989752037
GGNBP2,0.1070141055031768,1.5658840941099257,0.11494520954412,3,0.0116666666666666,0.7084472251108588,1000,16,0.0116666666666666,4,1500,0.4684258567770211,7,4,-0.23881027019333
GGT5,0.11262145554531532,1.5633554843054513,0.11494520954412007,3,0.051,0.7084472251108588,1000,16,0.051,4,1500,0.4684258567770211,10,4,-0.18581920566488025
GGT7,0.10745947834740452,1.5633554843054513,0.11494520954412007,3,0.808,0.7084472251108588,1000,16,0.19199999999999995,4,1500,0.4684258567770211,10,4,0.09479381350551089
GGTLC2,0.1217806363768177,1.5556958958618938,0.11494520954412,3,0.129,0.7084472251108588,1000,16,0.129,4,1500,0.4684258567770211,8,4,-0.136360648044482
GHDC,0.1123359231021364,1.5665168278530832,0.11494520954412,3,0.8766666666666667,0.7084472251108588,1000,16,0.1233333333333333,4,1500,0.4684258567770211,5,4,0.1276602441058166
GHRH,0.1237813213234936,1.550234325699251,0.11494520954412,3,0.128,0.7084472251108588,1000,16,0.128,4,1500,0.4684258567770211,4,4,-0.1385132659625011
GID8,0.1118082624623149,1.5561944696080865,0.11494520954412,3,0.0693333333333333,0.7084472251108588,1000,16,0.0693333333333333,4,1500,0.4684258567770211,9,4,-0.170895306999069
GIF,0.1115981059800614,1.5561944696080865,0.11494520954412,3,0.7363333333333333,0.7084472251108588,1000,16,0.2636666666666667,4,1500,0.4684258567770211,9,4,0.0724583757625953
GIGYF2,0.1071367168231672,1.5658840941099257,0.11494520954412,3,0.0393333333333333,0.7084472251108588,1000,16,0.0393333333333333,4,1500,0.4684258567770211,7,4,-0.1907170573622941
GIMAP8,0.1162359518586309,1.5697311140197716,0.11494520954412,3,0.03,0.7084472251108588,1000,16,0.03,4,1500,0.4684258567770211,6,4,-0.2121066265474752
GIPC1,0.1097999322197599,1.5639467862677976,0.11494520954412,3,0.8476666666666667,0.7084472251108588,1000,16,0.1523333333333333,4,1500,0.4684258567770211,3,4,0.1151448475673537
GIPC3,0.1158469905480011,1.5556958958618938,0.11494520954412,3,0.0486666666666666,0.7084472251108588,1000,16,0.0486666666666666,4,1500,0.4684258567770211,8,4,-0.1922740802466554
GJA1,0.11242303066194591,1.5633554843054513,0.11494520954412007,3,0.069,0.7084472251108588,1000,16,0.069,4,1500,0.4684258567770211,10,4,-0.164440689371443
GJA10,0.11671374500872307,1.5633554843054513,0.11494520954412007,3,0.844,0.7084472251108588,1000,16,0.15600000000000003,4,1500,0.4684258567770211,10,4,0.1189987141244542
GJA4,0.108579636988879,1.5561944696080865,0.11494520954412,3,0.085,0.7084472251108588,1000,16,0.085,4,1500,0.4684258567770211,9,4,-0.1502495868693567
GJA9,0.1157943789042683,1.5561944696080865,0.11494520954412,3,0.1296666666666666,0.7084472251108588,1000,16,0.1296666666666666,4,1500,0.4684258567770211,9,4,-0.1333011933211105
GJB3,0.1109572584627747,1.5697311140197716,0.11494520954412,3,0.091,0.7084472251108588,1000,16,0.091,4,1500,0.4684258567770211,6,4,-0.1501425041180958
GJC1,0.1221609597669125,1.550234325699251,0.11494520954412,3,0.1046666666666666,0.7084472251108588,1000,16,0.1046666666666666,4,1500,0.4684258567770211,4,4,-0.1491470362012227
GK,0.1168644387609086,1.550234325699251,0.11494520954412,3,0.2556666666666666,0.7084472251108588,1000,16,0.2556666666666666,4,1500,0.4684258567770211,4,4,-0.0792679360930642
GKN1,0.1128524625399816,1.5561944696080865,0.11494520954412,3,0.17,0.7084472251108588,1000,16,0.17,4,1500,0.4684258567770211,9,4,-0.1077311724291949
GKN2,0.1166357603086641,1.5665168278530832,0.11494520954412,3,0.8763333333333333,0.7084472251108588,1000,16,0.1236666666666667,4,1500,0.4684258567770211,5,4,0.130540422545507
GLB1L2,0.1160606167313952,1.5561944696080865,0.11494520954412,3,0.811,0.7084472251108588,1000,16,0.1889999999999999,4,1500,0.4684258567770211,9,4,0.0995575648915959
GLCCI1,0.1067188900689241,1.5658840941099257,0.11494520954412,3,0.19,0.7084472251108588,1000,16,0.19,4,1500,0.4684258567770211,7,4,-0.0951574385044284
GLCE,0.1037778915281484,1.5627110919231797,0.11494520954412,3,0.156,0.7084472251108588,1000,16,0.156,4,1500,0.4684258567770211,2,4,-0.1060227117369926
GLDC,0.1121709960737259,1.5665168278530832,0.11494520954412,3,0.8993333333333333,0.7084472251108588,1000,16,0.1006666666666666,4,1500,0.4684258567770211,5,4,0.1458748525538843
GLI1,0.119793756212128,1.550234325699251,0.11494520954412,3,0.913,0.7084472251108588,1000,16,0.0869999999999999,4,1500,0.4684258567770211,4,4,0.1607321632735501
GLIPR1L2,0.1129699949265146,1.5665168278530832,0.11494520954412,3,0.1093333333333333,0.7084472251108588,1000,16,0.1093333333333333,4,1500,0.4684258567770211,5,4,-0.1429089951369338
GLIPR2,0.11320374976411139,1.5633554843054513,0.11494520954412007,3,0.255,0.7084472251108588,1000,16,0.255,4,1500,0.4684258567770211,10,4,-0.07434530378506385
GLIS3,0.1129335869334288,1.5627110919231797,0.11494520954412,3,0.848,0.7084472251108588,1000,16,0.152,4,1500,0.4684258567770211,2,4,0.114486048187751
GLMP,0.1069320979618277,1.5639467862677976,0.11494520954412,3,0.034,0.7084472251108588,1000,16,0.034,4,1500,0.4684258567770211,3,4,-0.1964613822729101
GLP1R,0.1084202598186617,1.5639467862677976,0.11494520954412,3,0.147,0.7084472251108588,1000,16,0.147,4,1500,0.4684258567770211,3,4,-0.1127565076484196
GLRA1,0.1097459789955999,1.5627110919231797,0.11494520954412,3,0.9403333333333334,0.7084472251108588,1000,16,0.0596666666666666,4,1500,0.4684258567770211,2,4,0.1700758733411017
GLRX3,0.113543193589386,1.5706860989184106,0.11494520954412,3,0.8226666666666667,0.7084472251108588,1000,16,0.1773333333333333,4,1500,0.4684258567770211,1,4,0.1057633991103149
GLRX5,0.1134512308905544,1.5706860989184106,0.11494520954412,3,0.6513333333333333,0.7084472251108588,1000,16,0.3486666666666667,4,1500,0.4684258567770211,1,4,0.0447077224866908
GLS,0.11867194950773943,1.5633554843054513,0.11494520954412007,3,0.064,0.7084472251108588,1000,16,0.064,4,1500,0.4684258567770211,10,4,-0.17743787961233617
GLT1D1,0.1167408236749243,1.5556958958618938,0.11494520954412,3,0.744,0.7084472251108588,1000,16,0.256,4,1500,0.4684258567770211,8,4,0.0707435414000894
GLTSCR1,0.1097950278188419,1.5627110919231797,0.11494520954412,3,0.999,0.7084472251108588,1000,16,0.001,4,1500,0.4684258567770211,2,4,0.3428987854561574
GLYATL2,0.108816028709892,1.5627110919231797,0.11494520954412,3,0.972,0.7084472251108588,1000,16,0.028,4,1500,0.4684258567770211,2,4,0.1999749022647379
GLYATL3,0.1199760026113613,1.550234325699251,0.11494520954412,3,0.2573333333333333,0.7084472251108588,1000,16,0.2573333333333333,4,1500,0.4684258567770211,4,4,-0.080066390378846
GM2A,0.1132891459361079,1.5561944696080865,0.11494520954412,3,0.741,0.7084472251108588,1000,16,0.259,4,1500,0.4684258567770211,9,4,0.0756706691041868
GMDS,0.1173779409331227,1.5639467862677976,0.11494520954412,3,0.1166666666666666,0.7084472251108588,1000,16,0.1166666666666666,4,1500,0.4684258567770211,3,4,-0.1408315652607682
GMFB,0.1054466277905581,1.5697311140197716,0.11494520954412,3,0.097,0.7084472251108588,1000,16,0.097,4,1500,0.4684258567770211,6,4,-0.1366760414940872
GMFG,0.1145870896585362,1.5561944696080865,0.11494520954412,3,0.0976666666666666,0.7084472251108588,1000,16,0.0976666666666666,4,1500,0.4684258567770211,9,4,-0.1515355942565888
GMNC,0.1079225718242564,1.5697311140197716,0.11494520954412,3,0.1916666666666666,0.7084472251108588,1000,16,0.1916666666666666,4,1500,0.4684258567770211,6,4,-0.0972761099806853
GMNN,0.1125864082963775,1.5697311140197716,0.11494520954412,3,0.0246666666666666,0.7084472251108588,1000,16,0.0246666666666666,4,1500,0.4684258567770211,6,4,-0.2167493885881276
GMPPB,0.1105015558877774,1.5658840941099257,0.11494520954412,3,1.0,0.7084472251108588,1000,16,0.0,4,1500,0.4684258567770211,7,4,0.8518871587809195
GNAQ,0.1059124178629371,1.5627110919231797,0.11494520954412,3,0.9316666666666666,0.7084472251108588,1000,16,0.0683333333333333,4,1500,0.4684258567770211,2,4,0.1549087010672442
GNAS,0.11270897642453191,1.5633554843054513,0.11494520954412007,3,0.988,0.7084472251108588,1000,16,0.01200000000000001,4,1500,0.4684258567770211,10,4,0.25342102613928635
GNAZ,0.11506406304734683,1.5633554843054513,0.11494520954412007,3,0.06366666666666666,0.7084472251108588,1000,16,0.06366666666666666,4,1500,0.4684258567770211,10,4,-0.17426863008205537
GNB2L1,0.1169541492924633,1.5658840941099257,0.11494520954412,3,0.063,0.7084472251108588,1000,16,0.063,4,1500,0.4684258567770211,7,4,-0.1766451321224225
GNG2,0.1132716837732162,1.5697311140197716,0.11494520954412,3,0.1613333333333333,0.7084472251108588,1000,16,0.1613333333333333,4,1500,0.4684258567770211,6,4,-0.1117701996091955
GNG3,0.1208836118746685,1.5556958958618938,0.11494520954412,3,0.975,0.7084472251108588,1000,16,0.025,4,1500,0.4684258567770211,8,4,0.2362524727392102
GNG4,0.1106263743552809,1.5639467862677976,0.11494520954412,3,0.8466666666666667,0.7084472251108588,1000,16,0.1533333333333333,4,1500,0.4684258567770211,3,4,0.1137464530803832
GNG5,0.1118318449138457,1.5639467862677976,0.11494520954412,3,0.9486666666666668,0.7084472251108588,1000,16,0.0513333333333333,4,1500,0.4684258567770211,3,4,0.1816705971675889
GNG8,0.1132856445393717,1.5697311140197716,0.11494520954412,3,0.041,0.7084472251108588,1000,16,0.041,4,1500,0.4684258567770211,6,4,-0.1979382707744978
GNGT1,0.1142163087361682,1.5556958958618938,0.11494520954412,3,0.943,0.7084472251108588,1000,16,0.057,4,1500,0.4684258567770211,8,4,0.1798556196455425
GNL2,0.1054018622954743,1.5658840941099257,0.11494520954412,3,0.9176666666666666,0.7084472251108588,1000,16,0.0823333333333333,4,1500,0.4684258567770211,7,4,0.1475177553624088
GNPAT,0.1163461343515405,1.5706860989184106,0.11494520954412,3,0.0386666666666666,0.7084472251108588,1000,16,0.0386666666666666,4,1500,0.4684258567770211,1,4,-0.2065119564396343
GNPTAB,0.1203921476349321,1.5556958958618938,0.11494520954412,3,0.8903333333333333,0.7084472251108588,1000,16,0.1096666666666666,4,1500,0.4684258567770211,8,4,0.1462468350277584
GOLGA4,0.11032271731898,1.5658840941099257,0.11494520954412,3,0.8653333333333333,0.7084472251108588,1000,16,0.1346666666666667,4,1500,0.4684258567770211,7,4,0.121064719734799
GOLGA6B,0.113190431139716,1.5706860989184106,0.11494520954412,3,0.0696666666666666,0.7084472251108588,1000,16,0.0696666666666666,4,1500,0.4684258567770211,1,4,-0.1690969812753311
GOLGA6L6,0.115130114708815,1.5658840941099257,0.11494520954412,3,0.8506666666666667,0.7084472251108588,1000,16,0.1493333333333333,4,1500,0.4684258567770211,7,4,0.114645239058773
GOLGA7,0.1152056509759875,1.5639467862677976,0.11494520954412,3,0.114,0.7084472251108588,1000,16,0.114,4,1500,0.4684258567770211,3,4,-0.138317743853159
GOLGA8H,0.111896044869433,1.5561944696080865,0.11494520954412,3,0.04,0.7084472251108588,1000,16,0.04,4,1500,0.4684258567770211,9,4,-0.2030209225645026
GOLGA8J,0.1202318047576017,1.550234325699251,0.11494520954412,3,0.0176666666666666,0.7084472251108588,1000,16,0.0176666666666666,4,1500,0.4684258567770211,4,4,-0.2501795178710063
GOLGA8K,0.1193878988678108,1.5706860989184106,0.11494520954412,3,0.8703333333333333,0.7084472251108588,1000,16,0.1296666666666667,4,1500,0.4684258567770211,1,4,0.1332519687567462
GOLGA8M,0.1092998026574988,1.5697311140197716,0.11494520954412,3,0.7896666666666666,0.7084472251108588,1000,16,0.2103333333333333,4,1500,0.4684258567770211,6,4,0.0852764169771796
GOLIM4,0.1173528241660527,1.5556958958618938,0.11494520954412,3,0.126,0.7084472251108588,1000,16,0.126,4,1500,0.4684258567770211,8,4,-0.1348051427298671
GOLT1B,0.1123977739447964,1.5658840941099257,0.11494520954412,3,0.8103333333333333,0.7084472251108588,1000,16,0.1896666666666666,4,1500,0.4684258567770211,7,4,0.0979691343692703
GORAB,0.11083214658539269,1.5633554843054513,0.11494520954412007,3,0.16066666666666668,0.7084472251108588,1000,16,0.16066666666666668,4,1500,0.4684258567770211,10,4,-0.11332446693429848
GORASP2,0.119011270061039,1.550234325699251,0.11494520954412,3,0.1283333333333333,0.7084472251108588,1000,16,0.1283333333333333,4,1500,0.4684258567770211,4,4,-0.1335338538341744
GOSR1,0.1119252182620128,1.5627110919231797,0.11494520954412,3,0.3613333333333333,0.7084472251108588,1000,16,0.3613333333333333,4,1500,0.4684258567770211,2,4,-0.0414269583436978
GOSR2,0.1115511815919099,1.5697311140197716,0.11494520954412,3,0.993,0.7084472251108588,1000,16,0.007,4,1500,0.4684258567770211,6,4,0.2673490029547586
GP1BB,0.1122294200356577,1.5633554843054513,0.11494520954412007,3,0.135,0.7084472251108588,1000,16,0.135,4,1500,0.4684258567770211,10,4,-0.12237345968201263
GP6,0.1117553372696135,1.5627110919231797,0.11494520954412,3,0.8643333333333333,0.7084472251108588,1000,16,0.1356666666666667,4,1500,0.4684258567770211,2,4,0.1195169592737251
GPA33,0.1146113787712232,1.5556958958618938,0.11494520954412,3,0.215,0.7084472251108588,1000,16,0.215,4,1500,0.4684258567770211,8,4,-0.0931722409102057
GPAA1,0.1197303081476458,1.5561944696080865,0.11494520954412,3,0.177,0.7084472251108588,1000,16,0.177,4,1500,0.4684258567770211,9,4,-0.1087651444279827
GPATCH1,0.1110977550899948,1.5658840941099257,0.11494520954412,3,0.978,0.7084472251108588,1000,16,0.022,4,1500,0.4684258567770211,7,4,0.2182559610367401
GPATCH8,0.1085407550850777,1.5639467862677976,0.11494520954412,3,0.9953333333333332,0.7084472251108588,1000,16,0.0046666666666667,4,1500,0.4684258567770211,3,4,0.2833745128643705
GPCPD1,0.1104173747802909,1.5665168278530832,0.11494520954412,3,0.689,0.7084472251108588,1000,16,0.311,4,1500,0.4684258567770211,5,4,0.0539964389530848
GPD1,0.11632318348591532,1.5633554843054513,0.11494520954412007,3,0.8816666666666667,0.7084472251108588,1000,16,0.11833333333333329,4,1500,0.4684258567770211,10,4,0.1369737539544059
GPER1,0.1087923987558672,1.5627110919231797,0.11494520954412,3,0.1313333333333333,0.7084472251108588,1000,16,0.1313333333333333,4,1500,0.4684258567770211,2,4,-0.1202915477354591
GPHA2,0.1107726782375489,1.5639467862677976,0.11494520954412,3,0.851,0.7084472251108588,1000,16,0.149,4,1500,0.4684258567770211,3,4,0.1135015443488705
GPHB5,0.11282525076613692,1.5633554843054513,0.11494520954412007,3,0.072,0.7084472251108588,1000,16,0.072,4,1500,0.4684258567770211,10,4,-0.1650750192918156
GPI,0.1191599770046173,1.550234325699251,0.11494520954412,3,0.953,0.7084472251108588,1000,16,0.047,4,1500,0.4684258567770211,4,4,0.2051815939260837
GPKOW,0.1083807757025008,1.5627110919231797,0.11494520954412,3,0.9943333333333332,0.7084472251108588,1000,16,0.0056666666666667,4,1500,0.4684258567770211,2,4,0.2775245757484584
GPLD1,0.1120244007397873,1.5706860989184106,0.11494520954412,3,0.105,0.7084472251108588,1000,16,0.105,4,1500,0.4684258567770211,1,4,-0.1366272794701773
GPN1,0.1226658765639342,1.5556958958618938,0.11494520954412,3,1.0,0.7084472251108588,1000,16,0.0,4,1500,0.4684258567770211,8,4,0.5717046397153384
