gene,beta_mean_nuts,beta_sd_nuts,p_beta_gt_0_norm,p_beta_lt_0_norm,psp_norm,lfsr_norm,p_abs_beta_ge_0_3_norm,p_abs_beta_ge_0_5_norm,n_obs,n_sgrna,n_sample,chains,draws,tune,hit,psp_delta,lfsr_delta,p_abs_0_3_delta,p_abs_0_5_delta
CHD9,0.1859052474394277,0.110046003788342,0.9544229683205615,0.045577031679438496,0.9544229683205615,0.045577031679438496,0.14992157692467925,0.0021571788332473904,16,4,4,2,1000,1000,False,-0.0010770316794385115,0.0010770316794385948,-0.0075784230753207504,0.00015717883324739036
CHEK1,0.2800755033370493,0.1124161564872343,0.9936382622625476,0.006361737737452364,0.9936382622625476,0.006361737737452364,0.42966056146667847,0.025212414573448017,16,4,4,2,1000,1000,False,0.0011382622625475403,-0.001138262262547536,0.00016056146667847715,-0.00028758542655198116
CHPT1,0.1230610918646962,0.0895519736778463,0.9153080675268821,0.08469193247311785,0.9153080675268821,0.08469193247311785,0.024088531673507777,1.2815889220179908e-05,16,4,4,2,1000,1000,False,0.0008080675268821169,-0.0008080675268821585,0.002588531673507779,1.2815889220179908e-05
CHRDL2,-0.1146468047163566,0.1069230802378473,0.14180696168836893,0.8581930383116311,0.8581930383116311,0.14180696168836893,0.04155438944709042,0.0001566694121214481,16,4,4,2,1000,1000,False,0.7171930383116311,0.0008069616883689401,-0.003945610552909581,0.0001566694121214481
CHRM4,0.2099937598474382,0.1088278688638158,0.9731715080587404,0.026828491941259615,0.9731715080587404,0.026828491941259615,0.2041053587227731,0.003851523523869256,16,4,4,2,1000,1000,False,-0.002828491941259559,0.0028284919412596143,0.0026053587227730934,-0.0016484764761307436
CHRNA1,-0.0734600691956629,0.1084261881420641,0.2490405045672046,0.7509594954327954,0.7509594954327954,0.2490405045672046,0.018624443616327348,4.184734747885585e-05,16,4,4,2,1000,1000,False,0.5054594954327953,0.0035405045672046165,0.0006244436163273491,4.184734747885585e-05
CHRNB1,-0.0563802501179921,0.0939592288891278,0.2742364042016947,0.7257635957983053,0.7257635957983053,0.2742364042016947,0.004834014375209942,1.1726893104141138e-06,16,4,4,2,1000,1000,False,0.4547635957983053,0.003236404201694687,-0.0011659856247900578,1.1726893104141138e-06
CHRNG,-0.0966955641677832,0.0910155663747835,0.1440255052369035,0.8559744947630965,0.8559744947630965,0.1440255052369035,0.012756883462419018,4.686427249009394e-06,16,4,4,2,1000,1000,False,0.7119744947630965,2.5505236903505812e-05,0.0022568834624190175,4.686427249009394e-06
CHSY3,-0.059810036593563,0.1072907575994762,0.28860744731907295,0.711392552680927,0.711392552680927,0.28860744731907295,0.012987125583281033,2.050169037538836e-05,16,4,4,2,1000,1000,False,0.4293925526809271,0.006607447319072979,-0.002012874416718966,2.050169037538836e-05
CHTF18,-0.8683509377599191,0.17472514390702,3.3509102204121177e-07,0.999999664908978,0.999999664908978,3.3509102204121177e-07,0.9994286879404856,0.9824920125406303,16,4,4,2,1000,1000,True,0.999999664908978,3.3509102204121177e-07,0.002928687940485508,0.07749201254063032
CHTF8,-0.486637091067984,0.1449215954094825,0.00039263740610950837,0.9996073625938905,0.9996073625938905,0.00039263740610950837,0.9011007138984081,0.4632664500648055,16,4,4,2,1000,1000,True,0.9996073625938905,0.00039263740610950837,0.0026007138984081024,-0.0027335499351945347
CIAO1,-0.8687469654306216,0.1721673333802401,2.2564212898146252e-07,0.999999774357871,0.999999774357871,2.2564212898146252e-07,0.9995224928072091,0.9838949696547711,16,4,4,2,1000,1000,True,0.999999774357871,2.2564212898146252e-07,0.0020224928072090087,0.08639496965477111
CIB1,0.0885855196712966,0.0912781501002665,0.8341015422228614,0.16589845777713863,0.8341015422228614,0.16589845777713863,0.010285214856357205,3.283542528442517e-06,16,4,4,2,1000,1000,False,-0.005398457777138654,0.005398457777138738,-0.0002147851436427959,3.283542528442517e-06
CIRH1A,0.1482058926780626,0.1080294323037106,0.9149531679984539,0.08504683200154611,0.9149531679984539,0.08504683200154611,0.08000978803503198,0.0005640443986390018,16,4,4,2,1000,1000,False,0.0029531679984539094,-0.0029531679984537845,0.001009788035031975,6.404439863900177e-05
CITED2,0.1329652355254107,0.0962915698950524,0.9163390876927968,0.08366091230720313,0.9163390876927968,0.08366091230720313,0.04140247844882892,6.900664095916232e-05,16,4,4,2,1000,1000,False,0.000839087692796836,-0.0008390876927968777,0.00440247844882892,6.900664095916232e-05
CKAP4,0.2058434138970696,0.1638706828130253,0.895466169209826,0.10453383079017403,0.895466169209826,0.10453383079017403,0.2837996320781803,0.03633087796874326,16,4,4,2,1000,1000,False,-0.011510574976220322,0.01151057497622053,-0.06503757722414527,-0.010180749938233445
CKLF-CMTM1,-0.1489003996908077,0.0977738864100256,0.0638911615846477,0.9361088384153523,0.9361088384153523,0.0638911615846477,0.0611271760082745,0.00016474737633915924,16,4,4,2,1000,1000,False,0.8731088384153523,0.0008911615846476928,0.004627176008274496,0.00016474737633915924
CKS1B,-0.2998107772956112,0.1257620733564657,0.00856391238906229,0.9914360876109377,0.9914360876109377,0.00856391238906229,0.49940067205290295,0.05571379366942386,16,4,4,2,1000,1000,False,0.9914360876109377,0.00856391238906229,-0.012227234923841257,0.00920216576244716
CLASRP,0.184812394695919,0.1079885445793708,0.9564970342886789,0.04350296571132107,0.9564970342886789,0.04350296571132107,0.14306512929545329,0.0017573965099107185,16,4,4,2,1000,1000,False,0.026264476149144178,-0.026264476149144032,0.003530245574523083,0.0017573965099107185
CLDN4,0.2311648466392657,0.1418622744267562,0.9483965941929109,0.05160340580708905,0.9483965941929109,0.05160340580708905,0.313848771190902,0.029043459846210824,16,4,4,2,1000,1000,False,-0.005091777900112282,0.005091777900112351,0.011523189795553168,-0.017468168060765878
CLDN6,-0.1431921847059839,0.0906930749414473,0.057183433153287444,0.9428165668467126,0.9428165668467126,0.057183433153287444,0.04190556465768337,4.173115221001665e-05,16,4,4,2,1000,1000,False,0.8848165668467125,-0.0008165668467125589,0.003405564657683373,4.173115221001665e-05
CLEC4C,-0.1535054870335599,0.0990734224720913,0.06064143138542388,0.9393585686145761,0.9393585686145761,0.06064143138542388,0.06961983828977314,0.00023495176319260827,16,4,4,2,1000,1000,False,0.8803585686145761,0.001641431385423886,0.004119838289773137,-0.0007650482368073918
CLIC3,-0.1862673892637402,0.1118099007479525,0.04786374885934208,0.9521362511406579,0.9521362511406579,0.04786374885934208,0.15453687824724133,0.0025084507096230736,16,4,4,2,1000,1000,False,0.8991362511406579,-0.005136251140657917,-0.0024631217527586735,0.0015084507096230736
CLINT1,0.1711326641477738,0.1124321101984641,0.9360077075873324,0.06399229241266757,0.9360077075873324,0.06399229241266757,0.12587444980981016,0.001722114283232215,16,4,4,2,1000,1000,False,-0.001992292412667518,0.0019922924126675734,-0.011125550190189848,0.00022211428323221506
CLN3,-0.1341271799162466,0.1203855559021181,0.13260811050607824,0.8673918894939218,0.8673918894939218,0.13260811050607824,0.08428073145478748,0.001186202622618473,16,4,4,2,1000,1000,False,0.7448918894939218,0.010108110506078238,0.0017807314547874792,-0.001313797377381527
CLN6,0.1231596438082475,0.1056987951805262,0.8780298432357257,0.12197015676427425,0.8780298432357257,0.12197015676427425,0.047189020671242296,0.00018177153271540402,16,4,4,2,1000,1000,False,0.001529843235725803,-0.0015298432357257474,-0.000810979328757705,-0.000318228467284596
CLNS1A,0.3451389958542956,0.1132034127983102,0.9988513627354146,0.0011486372645853086,0.9988513627354146,0.0011486372645853086,0.6549584795793293,0.08565778636834534,16,4,4,2,1000,1000,False,-0.0011486372645853615,0.0011486372645853086,0.003458479579329321,0.0016577863683453348
CLP1,0.4972623766952445,0.1630245098495459,0.9988566720498331,0.0011433279501668746,0.9988566720498331,0.0011433279501668746,0.886864257414733,0.4933009933333026,16,4,4,2,1000,1000,True,-0.00014332795016691602,0.0001433279501668746,-0.005635742585267001,-0.003699006666697424
CLRN2,-0.2301093035670179,0.1392572719459373,0.04922608811378415,0.9507739118862159,0.9507739118862159,0.04922608811378415,0.307945738166547,0.026307264858584544,16,4,4,2,1000,1000,False,0.9275180979327275,0.02597027416029585,-0.017635657182290154,0.026307264858584544
CLUH,-0.0946599358302283,0.1165953158802507,0.20843386146323795,0.791566138536762,0.791566138536762,0.20843386146323795,0.039463858536713095,0.0002542006120123049,16,4,4,2,1000,1000,False,0.592566138536762,0.009433861463237936,-0.0035361414632869015,-0.0007457993879876951
CMAS,-0.1105573953238458,0.091326249048762,0.11302891040605345,0.8869710895939465,0.8869710895939465,0.11302891040605345,0.019026878976168473,1.0026465201360188e-05,16,4,4,2,1000,1000,False,0.7749710895939466,0.0010289104060534487,0.0010268789761684743,1.0026465201360188e-05
CMIP,-0.226442547925648,0.1123657509639531,0.02194041030054572,0.9780595896994543,0.9780595896994543,0.02194041030054572,0.2563559472025063,0.007455634186585863,16,4,4,2,1000,1000,False,0.9525595896994543,-0.0035595896994542776,0.002855947202506315,-0.0010443658134141375
CMKLR1,-0.285704978312194,0.1253372875217845,0.011319004165370683,0.9886809958346293,0.9886809958346293,0.011319004165370683,0.45459960130942423,0.04365635580224018,16,4,4,2,1000,1000,False,0.9886809958346293,0.011319004165370683,-0.033772491713831565,-0.002855272104736524
CMTM1,-0.0630663837328706,0.0929671577886651,0.2487677005644291,0.7512322994355709,0.7512322994355709,0.2487677005644291,0.0054552782831700656,1.3023267180033364e-06,16,4,4,2,1000,1000,False,0.5082322994355709,0.005767700564429101,-0.0010447217168299341,1.3023267180033364e-06
CMTR1,-0.2713956283689206,0.1463521095937594,0.0318408424422999,0.9681591575577001,0.9681591575577001,0.0318408424422999,0.4225679932634307,0.059142149720098,16,4,4,2,1000,1000,False,0.9216475296507234,-0.014670785464676803,-0.04254828580633668,0.0358863357666097
CMTR2,-0.2071512249993755,0.1117680880016054,0.03191236304169032,0.9680876369583097,0.9680876369583097,0.03191236304169032,0.20306676419682923,0.004394598938623958,16,4,4,2,1000,1000,False,0.9350876369583097,-0.0010876369583096845,0.005566764196829221,-0.0006054010613760425
CNEP1R1,0.1026790588110105,0.0905129316203892,0.8716893547215823,0.12831064527841768,0.8716893547215823,0.12831064527841768,0.014631921078211384,5.67643059690684e-06,16,4,4,2,1000,1000,False,0.0076893547215822755,-0.007689354721582331,0.0006319210782113841,5.67643059690684e-06
CNGA1,-0.1194878888331397,0.0973321272134634,0.10979285186055876,0.8902071481394412,0.8902071481394412,0.10979285186055876,0.031834890094277264,4.625919713615393e-05,16,4,4,2,1000,1000,False,0.7812071481394413,0.0007928518605587603,-0.005665109905722734,4.625919713615393e-05
CNIH1,0.1282871889880822,0.1126838934786358,0.87253778049645,0.1274622195035499,0.87253778049645,0.1274622195035499,0.06384581115708636,0.00048564298461000393,16,4,4,2,1000,1000,False,-0.008462219503549973,0.008462219503549917,-0.006654188842913633,0.00048564298461000393
CNIH4,0.2768101374858593,0.1098057507476709,0.9941473686419027,0.00585263135809736,0.9941473686419027,0.00585263135809736,0.4163696313257946,0.021047077276944836,16,4,4,2,1000,1000,False,0.0006473686419026237,-0.0006473686419025395,-0.0026303686742054078,-0.0019529227230551637
CNN2,0.2106844870640126,0.0992050805820293,0.9831535019512805,0.0168464980487195,0.9831535019512805,0.0168464980487195,0.18397728124078858,0.0017708348714323963,16,4,4,2,1000,1000,False,-0.016846498048719516,0.0168464980487195,-0.048580858294095114,0.0017708348714323963
CNN3,0.0898022996731289,0.0962347874965156,0.8246309033005647,0.17536909669943535,0.8246309033005647,0.17536909669943535,0.014498687745605792,1.0109516556727208e-05,16,4,4,2,1000,1000,False,0.00013090330056464428,-0.00013090330056464428,-0.0010013122543942078,1.0109516556727208e-05
CNOT4,-0.1334342061997183,0.0988488423530747,0.08852702660046918,0.9114729733995308,0.9114729733995308,0.08852702660046918,0.045994728074938006,0.00010430845787880027,16,4,4,2,1000,1000,False,0.8214729733995308,-0.0014729733995308136,-0.004505271925061997,0.00010430845787880027
CNPY3,0.1122402835207322,0.1137530835514189,0.8381053849541142,0.16189461504588576,0.8381053849541142,0.16189461504588576,0.049556193445522506,0.0003263021484333476,16,4,4,2,1000,1000,False,-0.004894615045885731,0.0048946150458857585,-0.0059438065544774946,-0.00017369785156665243
CNTN2,-0.1159750386536419,0.0993835107329361,0.12161639695775062,0.8783836030422494,0.8783836030422494,0.12161639695775062,0.03205120012112428,5.575663351875716e-05,16,4,4,2,1000,1000,False,0.7593836030422494,0.002616396957750622,0.004551200121124279,5.575663351875716e-05
COG2,-0.1435306825151991,0.1047581177662245,0.08532548222752356,0.9146745177724764,0.9146745177724764,0.08532548222752356,0.06764834929036524,0.00033351454031031855,16,4,4,2,1000,1000,False,0.8296745177724765,0.0003254822275235575,0.0006483492903652383,0.00033351454031031855
COG4,-0.1785975609624908,0.1046362748396111,0.04392573636026176,0.9560742636397382,0.9560742636397382,0.04392573636026176,0.1229794097387657,0.0010645177291684668,16,4,4,2,1000,1000,False,0.9110742636397382,-0.0010742636397382405,-2.0590261234298968e-05,0.0005645177291684668
COG8,-0.3499244843113899,0.1162854405645376,0.0013097447855148214,0.9986902552144852,0.9986902552144852,0.0013097447855148214,0.6661573917142786,0.09842489848561081,16,4,4,2,1000,1000,False,0.9981902552144852,0.0008097447855148214,0.0006573917142785879,-0.0035751015143891812
COIL,-0.099729781010167,0.0989247688790579,0.15669419990365951,0.8433058000963405,0.8433058000963405,0.15669419990365951,0.02148755274892046,2.6027631238614368e-05,16,4,4,2,1000,1000,False,0.6798058000963405,-0.006805800096340492,-0.0015124472510795392,2.6027631238614368e-05
COL28A1,-0.0537033402172334,0.0908556444143671,0.2772319869507963,0.7227680130492037,0.7227680130492037,0.2772319869507963,0.003404978947765043,4.509623007546898e-07,16,4,4,2,1000,1000,False,0.45426801304920367,0.0087319869507963,-0.002595021052234957,4.509623007546898e-07
COL4A3,0.1955819798858391,0.1029476459446503,0.9712716165851593,0.028728383414840703,0.9712716165851593,0.028728383414840703,0.15522466941481092,0.0015531510020789794,16,4,4,2,1000,1000,False,-0.006728383414840722,0.006728383414840704,0.003224669414810921,-0.0029468489979210203
COL4A3BP,-0.2458140713287177,0.1150450299527459,0.01631213532667597,0.983687864673324,0.983687864673324,0.01631213532667597,0.3188222836996819,0.013571772762713168,16,4,4,2,1000,1000,False,0.9651878646733241,-0.0021878646733240296,0.005322283699681907,-0.001928227237286832
COL4A4,-0.0860907061556459,0.1025632517172919,0.20062486858453465,0.7993751314154653,0.7993751314154653,0.20062486858453465,0.018589413147300615,2.7231277618910598e-05,16,4,4,2,1000,1000,False,0.5998751314154653,0.001124868584534644,-0.0009105868526993847,2.7231277618910598e-05
COL8A2,0.1749088101068637,0.1157750031118868,0.9345758187832208,0.0654241812167792,0.9345758187832208,0.0654241812167792,0.13998738712789346,0.0024928496639632985,16,4,4,2,1000,1000,False,-0.004424181216779122,0.004424181216779205,0.010987387127893461,-0.002007150336036701
COMMD7,-0.0979665295614614,0.1038866277185428,0.1728369074236914,0.8271630925763086,0.8271630925763086,0.1728369074236914,0.025966435121090092,5.443870046618878e-05,16,4,4,2,1000,1000,False,0.6531630925763086,-0.0011630925763085886,-0.0020335648789099083,-0.00044556129953381125
COMMD9,-0.1351258874117087,0.0968916555382985,0.08156702592794973,0.9184329740720503,0.9184329740720503,0.08156702592794973,0.04441556891524483,8.301001157352632e-05,16,4,4,2,1000,1000,False,0.8339329740720502,-0.0029329740720502734,-0.002084431084755173,8.301001157352632e-05
COPRS,-0.2122529077046878,0.1112091544284367,0.028157369334578908,0.9718426306654211,0.9718426306654211,0.028157369334578908,0.21504998783260798,0.004834591946056396,16,4,4,2,1000,1000,False,0.9485868167119328,0.004901555381090609,-0.04076396565576412,0.004834591946056396
COPS8,0.1154407270636066,0.0911720905534379,0.8972765591579382,0.10272344084206175,0.8972765591579382,0.10272344084206175,0.021472465339956413,1.2326708577552824e-05,16,4,4,2,1000,1000,False,-0.00322344084206172,0.0032234408420617477,-0.0010275346600435858,1.2326708577552824e-05
COPZ1,0.2312846964180705,0.1174609486460496,0.9755254529303743,0.024474547069625666,0.9755254529303743,0.024474547069625666,0.2792750492585808,0.01107752604304177,16,4,4,2,1000,1000,False,0.0010254529303742599,-0.0010254529303742356,-0.004724950741419154,0.0015775260430417708
CORO1A,0.1279799828401033,0.0952737303383375,0.9104105030586931,0.08958949694130691,0.9104105030586931,0.08958949694130691,0.03549905872135549,4.716160888908224e-05,16,4,4,2,1000,1000,False,0.0004105030586930569,-0.00041050305869298753,0.0019990587213554872,4.716160888908224e-05
CORO7-PAM16,-0.0947424052753966,0.1025169090206775,0.17770054772998167,0.8222994522700183,0.8222994522700183,0.17770054772998167,0.02269147198439427,3.8579020186196665e-05,16,4,4,2,1000,1000,False,0.6492994522700184,0.004700547729981686,0.00069147198439427,3.8579020186196665e-05
COTL1,-0.1370666607591043,0.1124107015991818,0.11135793077403477,0.8886420692259652,0.8886420692259652,0.11135793077403477,0.07365692536835251,0.0006219157992501817,16,4,4,2,1000,1000,False,0.7861420692259652,0.00885793077403478,-0.006843074631647489,0.0006219157992501817
COX14,0.0901610399614367,0.0966438267775874,0.824569579014771,0.17543042098522899,0.824569579014771,0.17543042098522899,0.014982786669459585,1.1140936359308622e-05,16,4,4,2,1000,1000,False,0.00706957901477101,-0.00706957901477101,0.0009827866694595844,1.1140936359308622e-05
COX15,0.1254225212231855,0.0935812932096028,0.9099182946281936,0.09008170537180643,0.9099182946281936,0.09008170537180643,0.031057230182492755,3.131237092047277e-05,16,4,4,2,1000,1000,False,0.0009182946281935944,-0.0009182946281934695,0.0040572301824927555,3.131237092047277e-05
COX6B2,-0.1244319788377076,0.0989812527068387,0.1043538741838772,0.8956461258161228,0.8956461258161228,0.1043538741838772,0.038061250060344956,7.402001614633924e-05,16,4,4,2,1000,1000,False,0.7956461258161228,0.004353874183877199,0.0010612500603449579,7.402001614633924e-05
COX7A2,-0.0722736474334636,0.09262939654452,0.21762326373756413,0.7823767362624359,0.7823767362624359,0.21762326373756413,0.007005800068300016,1.9412565926308346e-06,16,4,4,2,1000,1000,False,0.5658767362624358,0.0011232637375641341,0.001005800068300016,1.9412565926308346e-06
COX7B2,0.2037774984381816,0.104236623196845,0.9747055773050739,0.025294422694926048,0.9747055773050739,0.025294422694926048,0.17797403383492713,0.0022427877886332273,16,4,4,2,1000,1000,False,-0.004294422694926081,0.004294422694926046,-0.005525966165072865,0.0012427877886332273
CP,-0.0692253591662921,0.099436799660444,0.24315979365453355,0.7568402063454664,0.7568402063454664,0.24315979365453355,0.010250695515583157,7.388366790063938e-06,16,4,4,2,1000,1000,False,0.5173402063454664,0.0036597936545335608,0.0012506955155831573,7.388366790063938e-06
CPEB1,-0.1200644493418706,0.0927975216558832,0.09786164220469828,0.9021383577953017,0.9021383577953017,0.09786164220469828,0.026252906458056016,2.1177559902128168e-05,16,4,4,2,1000,1000,False,0.8071383577953017,0.0028616422046982837,-0.0007470935419439835,2.1177559902128168e-05
CPN2,-0.1711090412089928,0.1103410226050545,0.06048330177421657,0.9395166982257834,0.9395166982257834,0.06048330177421657,0.12139006459190932,0.001438060016015986,16,4,4,2,1000,1000,False,0.8780166982257834,-0.00101669822578343,0.0038900645919093257,-6.193998398401407e-05
CPSF4,0.1700989741544339,0.1198592266246069,0.9220732704879921,0.07792672951200791,0.9220732704879921,0.07792672951200791,0.1392750816535613,0.0029579849081748082,16,4,4,2,1000,1000,False,-0.0014267295120078405,0.0014267295120079099,0.004775081653561303,0.0014579849081748082
CRAMP1L,-0.1825230720495925,0.1097718733730782,0.048181345211675164,0.9518186547883248,0.9518186547883248,0.048181345211675164,0.14227207651689094,0.0019130650402498536,16,4,4,2,1000,1000,False,0.9068186547883248,0.0031813452116751656,0.005272076516890933,-0.0010869349597501464
CRAT,-0.1286904027228254,0.1072149093507087,0.1150107965842665,0.8849892034157335,0.8849892034157335,0.1150107965842665,0.055073953672720805,0.0002668709512273224,16,4,4,2,1000,1000,False,0.7759892034157335,0.006010796584266495,-0.0019260463272791975,0.0002668709512273224
CRCP,0.1805397950950433,0.1488186800978942,0.8874642925990582,0.11253570740094176,0.8874642925990582,0.11253570740094176,0.2116884315523996,0.015913361335272776,16,4,4,2,1000,1000,False,0.0034642925990582274,-0.0034642925990581303,-0.0013115684476003864,0.0029133613352727763
CREB3L1,-0.0492130703996752,0.0957394187686024,0.3036150080442741,0.6963849919557259,0.6963849919557259,0.3036150080442741,0.004535655856118331,1.252699085139037e-06,16,4,4,2,1000,1000,False,0.3868849919557259,-0.005884991955725893,3.56558561183315e-05,1.252699085139037e-06
CREBBP,-1.1068687255967695,0.1740153063277194,1.0038225806141554e-10,0.9999999998996177,0.9999999998996177,1.0038225806141554e-10,0.9999982305097418,0.9997561699512445,16,4,4,2,1000,1000,True,0.9999999998996177,1.0038225806141554e-10,-1.7694902582077177e-06,0.0022561699512444466
CREBRF,0.2224139640997445,0.1238776061274491,0.9637076448733796,0.03629235512662045,0.9637076448733796,0.03629235512662045,0.26556751505917464,0.012519232526784004,16,4,4,2,1000,1000,False,0.0007076448733795981,-0.0007076448733795496,-0.0014324849408253737,-0.0009807674732159963
CREM,0.1789925197092362,0.1184515091160929,0.9346189903775282,0.06538100962247187,0.9346189903775282,0.06538100962247187,0.1535165857968424,0.0033638322320131845,16,4,4,2,1000,1000,False,0.0006189903775281058,-0.0006189903775280364,-0.0029834142031575916,0.0023638322320131844
CRIP2,0.1486010084871695,0.1088194665123012,0.9139636070201693,0.08603639297983062,0.9139636070201693,0.08603639297983062,0.08208811549664247,0.0006207030456170074,16,4,4,2,1000,1000,False,0.0009636070201692881,-0.0009636070201692742,-0.003911884503357527,0.0006207030456170074
CRISPLD2,0.1547217653917393,0.1140674196551129,0.9125150333115226,0.08748496668847744,0.9125150333115226,0.08748496668847744,0.101433083400347,0.0012351122434713455,16,4,4,2,1000,1000,False,0.0015150333115225845,-0.0015150333115224596,0.00043308340034699244,0.0002351122434713455
CRLS1,-0.0157944096147961,0.1736280648991991,0.46375943957364973,0.5362405604263503,0.5362405604263503,0.46375943957364973,0.08530052026199947,0.0041312578528846546,16,4,4,2,1000,1000,False,0.06624056042635029,-0.006240560426350239,-0.07569947973800054,-0.005368742147115345
CRP,-0.157804342999966,0.1077864124480414,0.07159059249312394,0.9284094075068761,0.9284094075068761,0.07159059249312394,0.09355602079600722,0.000749810907588293,16,4,4,2,1000,1000,False,0.854909407506876,-0.0019094075068760569,-0.003443979203992781,-0.00025018909241170703
CRTC2,0.0038737877216831,0.161641051398944,0.509559884537832,0.490440115462168,0.509559884537832,0.490440115462168,0.06353464019774724,0.00198554303571942,16,4,4,2,1000,1000,False,0.004059884537832015,-0.004059884537832015,-0.09796535980225277,-0.00901445696428058
CRYAB,-0.1854698952949794,0.103897529029083,0.03712066327819186,0.9628793367218081,0.9628793367218081,0.03712066327819186,0.1351590520827266,0.0012337009019358083,16,4,4,2,1000,1000,False,0.9163677088148314,-0.009390964628784845,0.018879982315284802,0.0012337009019358083
CRYGA,-0.081406647470693,0.0977249172706313,0.20241719554953108,0.7975828044504689,0.7975828044504689,0.20241719554953108,0.012696483425408243,9.204947369949328e-06,16,4,4,2,1000,1000,False,0.5980828044504689,0.002917195549531071,0.0016964834254082437,9.204947369949328e-06
CSDE1,0.1793100170327062,0.1090221780207821,0.9499853277136123,0.05001467228638767,0.9499853277136123,0.05001467228638767,0.1341476440172169,0.00163307416588247,16,4,4,2,1000,1000,False,-0.007014672286387635,0.00701467228638767,0.006647644017216903,-0.00086692583411753
CSF2RB,-0.1815705716993398,0.1106021099767358,0.05033070043871901,0.949669299561281,0.949669299561281,0.05033070043871901,0.14214309666614783,0.00199435158724673,16,4,4,2,1000,1000,False,0.8996692995612809,0.0003307004387190088,-0.004856903333852164,0.00199435158724673
CSHL1,0.0680614378217844,0.0959837945813042,0.7608666198385285,0.2391333801614714,0.7608666198385285,0.2391333801614714,0.007899549917586112,3.3973872101128416e-06,16,4,4,2,1000,1000,False,0.004366619838528596,-0.004366619838528596,-0.0021004500824138884,3.3973872101128416e-06
CSK,-0.0900593501138973,0.0940015486228729,0.16901564475275777,0.8309843552472422,0.8309843552472422,0.16901564475275777,0.012778793463424191,6.473673406531224e-06,16,4,4,2,1000,1000,False,0.6629843552472422,0.001015644752757755,-0.002221206536575808,6.473673406531224e-06
CSNK2A1,0.1818526883783461,0.1723143741478575,0.8543683059813598,0.14563169401864023,0.8543683059813598,0.14563169401864023,0.24905109858844074,0.03246089075580959,16,4,4,2,1000,1000,False,-0.0031316940186402187,0.0031316940186403297,-0.34744890141155926,-0.11903910924419041
CSNK2B,0.2261690865339108,0.1564183349126935,0.9259007958619531,0.07409920413804694,0.9259007958619531,0.07409920413804694,0.31884436973966257,0.04000639698770548,16,4,4,2,1000,1000,False,0.0024007958619530756,-0.0024007958619530617,-0.008155630260337443,0.007006396987705478
CSTF2,0.2658611279952553,0.1000029048137312,0.9960759290670365,0.003924070932963568,0.9960759290670365,0.003924070932963568,0.3664092226335066,0.009607826402798092,16,4,4,2,1000,1000,False,-0.0039240709329635415,0.003924070932963568,-0.07545124248277246,0.009607826402798092
CT45A9,-0.2586112566708309,0.1247057928113406,0.019050291836660405,0.9809497081633396,0.9809497081633396,0.019050291836660405,0.36998948584405333,0.026454320934398,16,4,4,2,1000,1000,False,0.9344380802563629,-0.027461336070316297,-0.11838260717920246,0.003198506980909701
CT47A12,0.0908323016359366,0.1023721325898889,0.8125347470323689,0.1874652529676311,0.8125347470323689,0.1874652529676311,0.020583193577032657,3.2097232410116754e-05,16,4,4,2,1000,1000,False,0.0015347470323688883,-0.0015347470323687773,0.0020831935770326583,3.2097232410116754e-05
CT47A4,-0.2314922983352113,0.1259553018436985,0.033039127408828306,0.9669608725911717,0.9669608725911717,0.033039127408828306,0.29326570182564904,0.016512893175988048,16,4,4,2,1000,1000,False,0.9669608725911717,0.033039127408828306,-0.00905987956969978,-0.006742920777500251
CTBP1,0.0416104371064336,0.1767870306644859,0.5930393774692677,0.40696062253073234,0.5930393774692677,0.40696062253073234,0.0985868077136981,0.005851979462719641,16,4,4,2,1000,1000,False,0.0015393774692676887,-0.0015393774692676332,-0.1629131922863019,-0.016148020537280358
CTCF,0.2276846174979604,0.1083730278160882,0.9821766355144779,0.017823364485522127,0.9821766355144779,0.017823364485522127,0.25229653662478024,0.005989544118453712,16,4,4,2,1000,1000,False,0.004676635514477834,-0.004676635514477771,-0.006703463375219765,0.0024895441184537123
CTDNEP1,0.2774414017560582,0.1755604544770068,0.9429830062948799,0.05701699370512015,0.9429830062948799,0.05701699370512015,0.44938120836460327,0.10245667970733778,16,4,4,2,1000,1000,False,-0.001516993705120151,0.001516993705120255,-0.3521187916353967,-0.2025433202926622
CTDP1,0.1939691799395048,0.0963909539975637,0.977906747660895,0.022093252339104964,0.977906747660895,0.022093252339104964,0.1356644682377464,0.0007494626974762415,16,4,4,2,1000,1000,False,-0.0020932523391049562,0.002093252339104963,0.0006644682377463795,-0.0007505373025237586
CTF1,-0.0494080490718298,0.0919229980836223,0.2954632549556575,0.7045367450443425,0.7045367450443425,0.2954632549556575,0.003276337631034321,4.7585016653864565e-07,16,4,4,2,1000,1000,False,0.4200367450443425,0.010963254955657531,0.0002763376310343209,4.7585016653864565e-07
CTNNBIP1,-0.2026306275536874,0.1056334245478464,0.027540072900002377,0.9724599270999976,0.9724599270999976,0.027540072900002377,0.17832611841407114,0.002438051272303825,16,4,4,2,1000,1000,False,0.9419599270999977,-0.0029599270999976224,0.0038261184140711557,-0.0005619487276961751
CTNNBL1,0.160214819550437,0.1557747350527795,0.848143415985905,0.15185658401409496,0.848143415985905,0.15185658401409496,0.18633144156787684,0.014593362523183316,16,4,4,2,1000,1000,False,-0.002356584014094998,0.0023565840140950534,-0.0041685584321231595,9.336252318331573e-05
