gene,effect_mean,effect_var,k,sigma2,tau2,post_mean,post_se,z,p_two,lfdr,p_abs_ge_thr,hit
WDR4,0.2525912659127307,0.32150313391277135,8,0.04018789173909642,0.02133913902715923,0.08760507492771911,0.11806008180105407,0.7420380673235901,0.45806427168830055,0.9999435159571005,0.03651942942191413,False
WDR41,-0.1437458000768379,0.08973214845496928,8,0.01121651855687116,0.02133913902715923,-0.09422053922555522,0.08574410076137243,-1.09885739530668,0.2718302726128262,0.9999435159571005,0.008201339182005407,False
WDR43,1.5910813913769997,6.826264863861505,8,0.8532831079826881,0.02133913902715923,0.03881939560787033,0.14428618832211287,0.26904443217536284,0.7878954908597342,0.9999435159571005,0.04456679006721813,False
WDR44,-0.14463316671207113,0.11976097209602234,8,0.014970121512002792,0.02133913902715923,-0.0850016554062936,0.09379774704247688,-0.9062227834512921,0.3648179461747211,0.9999435159571005,0.010968795396506949,False
WDR45,0.16109561264973718,0.1500178134863718,8,0.018752226685796475,0.02133913902715923,0.08574518761996784,0.09990551048267371,0.8582628446189497,0.390747341112742,0.9999435159571005,0.01604987939110944,False
WDR45B,-0.20895815698308284,0.18694983631464926,8,0.023368729539331157,0.02133913902715923,-0.09973607120387495,0.10561218184693254,-0.9443614312260489,0.34498498356426066,0.9999435159571005,0.029042353430480793,False
WDR46,0.4485678038021743,0.5545844141267281,8,0.06932305176584101,0.02133913902715923,0.10557930097119504,0.12773625473876152,0.8265413855065616,0.40849705162672256,0.9999435159571005,0.06474738396535029,False
WDR47,-0.30350459179659395,0.32622833236338306,8,0.04077854154542288,0.02133913902715923,-0.10426221037279648,0.1183577431503761,-0.8809073880390661,0.3783679483668414,0.9999435159571005,0.04940421968285476,False
WDR48,0.11177497049393557,0.33228897280344133,8,0.041536121600430166,0.02133913902715923,0.03793513714804554,0.11873028722480203,0.31950682538331404,0.7493422165088937,0.9999435159571005,0.015860980671924943,False
WDR49,-0.1427017161468148,0.06965658783653635,8,0.008707073479567043,0.02133913902715923,-0.10134827341680411,0.07863749741973347,-1.2888033920490907,0.19746644648641498,0.9999435159571005,0.005765841500313077,False
WDR5,0.3689700013086807,0.3898863750754038,8,0.048735796884425475,0.02133913902715923,0.1123583211650918,0.12182351542773376,0.9223040459027243,0.3563700042334106,0.9999435159571005,0.06210274714386162,False
